Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val2777	1200.9203778677463	150.30364372469634	8.11302294197031	196.9509419703104	24.6497975708502	3.2452091767881246	1183	131	0	1218	172	19	30240.0	0.29404761904761906	95.6636928	8892	208.3337919999865	4298.0	2778.733366666667	0.11262947196801584	0.48293016365286606	0.41678363048061556	0.7469706728464937	0.1144636261613856	0.48553754020555	0.9660718624882061	8.894684791564941	3.7541378467671236	1.3343832439565513	1.13929944856616	109.24968339317803	0.8756427463109117	522.5060992901	84933.03215902633	4370288.653753503	3.214445744550534	0.030636279957816124	1.893469154838982	4.961659234913616	2.9000413224781916	0.5119822025088298	
1	2	0	obj2-val3332	1173.3619392323078	134.2140680064768	7.905705305267168	192.43135803409848	22.011107153062195	3.1622821221068675	1142	110	0	1211	165	22	90160.0	0.23289707187222716	225.9048832	20998	408.0280640000416	9072.0	6171.6401000000005	0.06678810351133577	0.40572655083586645	0.21213213340124215	0.5963970499291213	0.08496371763411484	0.4396207598538508	0.9628953677167069	12.515652656555176	5.415613798873569	1.3638701908007287	1.2078528790068788	296.122585669629	0.7628762348172664	1039.248977863161	328243.2293401947	3.210796747283227E7	3.2903601398286924	0.02860579330323895	2.070667605073847	7.170793987986214	3.9042749925097686	0.9242963623084501	
2	3	0	obj3-val3888	1100.2556291390729	212.0644591611479	5.28962472406181	180.44192317880797	34.77857130242826	2.1158498896247244	1088	200	1	1112	221	10	5500.0	0.4118181818181818	24.367776000000006	2265	68.44310400000134	1500.0	989.9816333333334	0.1719154898268021	0.5560390054753208	0.5980085232753951	0.8424984773518761	0.20945709179941593	0.5938798398339982	0.9629488966737565	4.421087741851807	2.252491326538329	1.3538990386834817	1.0245038916612879	25.491289073877866	0.955925607739109	194.8010377446929	11999.956894828296	237932.26805820817	3.162298384818677	0.0321869293026929	1.075165425470855	2.3535908448060465	1.720852819792646	0.2396382317962281	
3	4	0	obj4-val4443	994.8690917011544	157.10433456763232	11.080810280984535	163.15853103898934	25.765110869091703	4.432324112393814	981	143	5	1007	175	20	14256.0	0.3220398428731762	49.3918144	4591	130.97958400000005	2766.0	1811.2496	0.1126446141332843	0.48295180474208677	0.40117332803524014	0.737526026030268	0.12278675262210513	0.49703176083962736	0.957177420137665	7.134450435638428	3.2406180946371497	1.4322876549017634	1.172479212729867	59.266120119468596	0.8333903805485499	359.6168957424527	38681.23763312652	1286123.703382795	3.3433343816456658	0.027654287840488984	0.9299634333942308	4.276350000376597	2.3245182684838355	0.5007511336942015	
4	5	0	obj5-val4998	1104.412987250099	176.91358062258467	10.951191309375286	181.12372990901622	29.013827222103888	4.380476523750114	1058	143	1	1141	222	28	188160.0	0.1746545493197279	353.5532992000001	32863	624.7376640000812	13408.0	8883.704633333333	0.05067278608041655	0.3700485380819004	0.17421456272841393	0.5585063969304862	0.0579787828394441	0.38704082511400245	0.9620351280617386	16.1564884185791	8.801258263949363	2.164959430822233	1.1645482148709636	523.1977701310576	0.6757545987083189	1973.8136440484009	838266.8391735648	1.0023087398401722E8	4.647613527540441	0.013034160878881254	0.4251919041249807	9.475325103814853	4.797583313473164	1.7134353652021597	
5	6	0	obj6-val5554	1177.5770837915109	215.24328128436332	15.77118979546954	193.1226417418078	35.29989813063558	6.308475918187817	1142	192	5	1210	235	29	75900.0	0.2995388669301713	244.592224	22735	375.99820800002465	8120.0	5451.072133333333	0.10918782193375001	0.47796018609281515	0.3609079954993508	0.7119762408297539	0.12728591243750204	0.5030298361868066	0.9748865642125928	12.775629997253418	6.575006663264701	1.6616421749168815	1.6024203320976245	269.10744921789484	0.9089017220105081	1208.0924478760994	358019.31992801913	2.6516804580248237E7	4.076560345706205	0.015039059574383975	1.5441332755490702	6.451896390964059	4.144505461934602	1.0467917014929664	
6	7	0	obj7-val6109	1209.004221245485	85.41159319378563	13.737412420035685	198.27669228425955	14.007501283780845	5.4949649680142745	1174	59	4	1243	123	28	113750.0	0.2020131868131868	247.2172736	22979	452.4523840000529	10056.0	6823.944633333334	0.05872713707935329	0.3886989376105467	0.18793520424388713	0.5727996097647446	0.07462620485147275	0.42101492740573554	0.960861268465843	13.411888122558594	6.97019131236842	1.5689968467331872	1.8734384392349768	307.56655980155085	0.8037846304211692	1374.5894250597355	464120.86828908103	3.463761483098578E7	4.071129347084579	0.013336104291131556	0.7927891718603662	7.1564702520689245	4.234823166810482	1.2163762499651094	
7	8	0	obj8-val6665	1237.6853957636567	82.90345596432553	17.815161649944258	202.9804049052397	13.596166778149387	7.126064659977704	1221	68	9	1254	100	27	21318.0	0.21038558964255558	48.251424000000014	4485	143.19823999999713	2944.0	1869.6180333333336	0.08915872539642723	0.44674013079242364	0.3481116863485339	0.7034602051551203	0.08967256702743807	0.4475967075097952	0.9480886182492503	8.045872688293457	3.513425602859137	1.607117277744376	1.1306554369367607	62.20932049331829	0.7756301405861289	387.8282122656221	42512.78384650041	1417035.2825038687	3.5380115960467737	0.024291955052234186	1.0293246798272697	4.4289778231596495	2.358352190984869	0.6379896165344674	
8	9	0	obj9-val7220	1126.5129263317679	128.07836440396565	12.443432474740288	184.74811991840994	21.004851762250368	4.977372989896115	1094	94	4	1156	154	28	96075.0	0.21942232630757222	226.79783040000004	21081	426.8906880000447	9238.0	6093.5187000000005	0.06375304260498235	0.39948520880233873	0.22214182998823714	0.6056338142757534	0.07477908048937296	0.42130222130859735	0.9617802416144706	13.075368881225586	6.048672009955425	1.4499694567918053	1.3683020835085715	322.2322458091939	0.7038334410960713	1176.4449296900812	393454.8361530906	3.801961763841784E7	3.517615099423981	0.023350325444094665	1.097525356311685	8.077159419480967	3.9568797744749884	1.189276735659082	
9	10	0	obj10-val7775	1100.0307886580185	94.46876363218918	16.766088853174146	180.40504933991505	15.492877235679027	6.706435541269659	1070	67	6	1131	125	31	95108.0	0.4579530638852673	468.58211200000005	43555	494.265824000078	10776.0	7325.886966666666	0.17145717406627775	0.5555444446794431	0.5456922288172367	0.817176601846333	0.20565630934903414	0.5902657374270266	0.9868119067720738	11.908069610595703	5.301523944751428	1.0538750315838115	1.1678058180960476	481.2180452496311	0.9737417717927096	1337.894796567273	588324.6810790595	8.479174202809545E7	3.042473899614027	0.03540688039177986	3.5466838803701557	7.007159864804406	4.7446104528610205	0.4253520870439225	
