Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val2979	1279.8487132205564	171.13621422272107	17.23659103663914	209.89518896817125	28.066339132526256	6.894636414655657	1250	146	10	1311	195	24	46500.0	0.26823655913978495	134.18952320000002	12473	257.577087999977	5772.0	3941.475733333333	0.09149876892851362	0.450614777407566	0.28735426466996916	0.6598915223230648	0.11917026521686946	0.49210329907973555	0.9644607238229165	10.84244155883789	5.26956158237479	1.9318879805764138	1.0867291360083797	151.12170640094078	0.8879566436603223	771.6484839049564	148057.5401845522	8362255.75730333	4.021689013410639	0.01819972913488457	1.5775391482793837	5.617360170838893	3.2482820886911137	0.8123450630030984	
1	2	0	obj2-val3475	924.633652881507	199.5164418682421	14.986400624233642	151.63991907256715	32.72069646639171	5.994560249693457	899	166	0	950	225	30	96720.0	0.18550454921422663	193.02721280000003	17942	388.9555200000285	8242.0	5308.5162666666665	0.06502737869020055	0.4021293866800089	0.2433742469217528	0.6243453385487352	0.07161263188086295	0.41526971519409445	0.960113091618164	13.389287948608398	6.596331466383134	1.9446674859540731	1.215612091264746	261.5232371918001	0.7380881900694531	1167.5248415327285	321058.1463659788	2.5043228456802126E7	4.245692785014056	0.015735912274862974	0.9847123290500662	7.417754728617118	4.030505728513747	1.2788107809805505	
2	3	0	obj3-val4965	987.7069746713214	214.94191487781328	14.144470028968284	161.9839438460967	35.250474039961375	5.657788011587314	961	182	4	1009	233	33	76440.0	0.17612506541077969	144.84033920000002	13463	303.13497599999226	6542.0	4412.546966666666	0.07321573822646002	0.4183455885274542	0.23859868293551345	0.6202346345155689	0.08517718717916473	0.439988630857541	0.9593391994451315	14.346929550170898	6.4529360785794765	2.0870402585709713	1.2618127272984634	204.78781890325817	0.7072702857801452	1063.4404772176295	243815.7185882342	1.5355995978432607E7	4.638362346501451	0.012768457339612816	1.1745455021014504	8.190599262075693	3.7298986553391615	1.3467797047662322	
3	4	0	obj4-val5958	1078.2841558441557	145.41	16.608051948051948	176.83860155844155	23.84724	6.64322077922078	1036	128	3	1109	166	38	103896.0	0.22233772233772234	248.51904000000002	23100	416.9601600000387	8604.0	5457.591533333333	0.09474910757119914	0.45588858409897043	0.3712558009236027	0.7187167219285453	0.09635805520324682	0.4584546134191816	0.9720533744256566	15.0239839553833	6.559560524441905	1.6195572541482428	1.4866164240465913	303.1944735723712	0.8196687659634391	1242.8382234222563	396389.313372438	3.36598604093376E7	3.896792364197964	0.017533495495208346	2.1100750896118385	8.869727033247415	4.289574992070965	1.263083683894995	
4	5	0	obj5-val6454	1101.299665998664	176.82360276107772	18.207214428857714	180.61314522378092	28.999070852816747	7.282885771543086	1066	151	1	1131	206	42	155232.0	0.14465445269016697	241.57987200000002	22455	455.038336000052	9306.0	5976.073633333334	0.07076024821420014	0.4136155260022857	0.26719644303959605	0.644085552333912	0.07005351114303272	0.4122338850573281	0.9651384330872524	17.651296615600586	8.878123749682091	2.7191634231690482	1.1270800268991217	351.7440807329831	0.6868057921446268	1819.4783000702296	549901.5019674387	4.530262256511256E7	6.020171380842086	0.007521123203909587	1.6840715761327103	10.254549800905531	4.907920602651011	1.9283057097216407	
5	6	0	obj6-val6951	897.0219508169665	173.40798811685096	14.684807724046873	147.11159993398252	28.438910051163557	5.873923089618749	867	148	4	925	201	35	101952.0	0.23771971123666039	260.74058240000005	24236	431.70441600004455	8968.0	5840.041466666667	0.09210590250053605	0.4516092541488579	0.3335235223512716	0.693493118978258	0.09556748618404143	0.45719737410324623	0.9719132846990302	14.412394523620605	6.123058717981534	1.4561218322703484	1.3427578120997412	337.7541904239601	0.7719832641386624	1208.0138224677828	416111.77678883116	4.177065066715476E7	3.5069841246377162	0.023694935423770134	1.8287823601734914	9.373872171712337	4.269523148670763	1.1998199307098776	
6	7	0	obj7-val7447	995.7079296025312	82.83166897369982	16.73516907257267	163.29610045481513	13.58439371168677	6.694067629029068	963	61	7	1029	115	32	95810.0	0.21112618724559024	217.62091520000004	20228	389.2730240000258	8438.0	5595.851066666666	0.07702641766986441	0.4254810978894796	0.2640947827125916	0.6415836292386323	0.09080101677184435	0.44946642042582663	0.9659267491715746	13.495354652404785	6.610856933202537	1.769854850287207	1.42570664873545	270.99194887183046	0.8030530652514957	1199.427252954768	347495.4284604386	2.6889487512551777E7	4.139984636645096	0.015583348658256153	1.4612628076724765	7.130435433633304	4.124429801764572	1.191246413962911	
7	8	0	obj8-val7944	896.8937283700515	95.26842238541403	19.27213640584114	147.09057145268844	15.624021271207901	7.708854562336457	862	78	11	927	113	31	49896.0	0.23743386243386244	127.45476480000002	11847	315.52812799999816	6856.0	4628.049766666666	0.049255725879075216	0.36656641912573573	0.16013087958689087	0.5430315087492087	0.05848577952367393	0.38816571366555574	0.945001698371446	11.517256736755371	5.402330919874252	1.441073357898573	1.9508759205241992	163.01602971200427	0.7818541834515949	872.4615524638035	196926.56148964312	9730392.786694631	3.865345308269058	0.014651816771299233	1.1408101896115506	6.25699632959764	3.4105996356519026	1.057675669229401	
8	9	0	obj9-val8440	891.5116471819927	126.79445123015181	18.145088117257025	146.2079101378468	20.794290001744898	7.258035246902811	860	102	2	919	148	37	101520.0	0.22580772261623325	246.6255616	22924	420.5760320000408	8914.0	5969.224200000001	0.083910301927974	0.43779633341354185	0.2794341624339664	0.6537722762301413	0.09246875069285833	0.4522015098094726	0.9693136246092049	14.991724967956543	5.984843572426126	1.4024058782585966	1.4545671485914902	313.8815417780071	0.7857281450924759	1164.450912335766	386167.2700952804	3.60745816157746E7	3.5112916920821395	0.0228474505745575	1.7155530681612592	8.12031262676563	4.074028176933915	1.0862761728784591	
9	10	0	obj10-val8937	1325.581389076197	200.07188132164532	22.112002697235333	217.3953478084963	32.81178853674984	8.844801078894134	1300	170	11	1352	218	38	72716.0	0.20394411133725726	159.54707200000001	14830	287.7517759999902	6042.0	3960.964566666667	0.11276972275163695	0.4831305350431878	0.4002504265012131	0.7369600308370134	0.1208303440410306	0.4943778182942615	0.9716453620821608	12.431269645690918	6.53447877803299	2.3424518535642997	1.129955027410344	188.50329170912678	0.8463887847974126	1051.7549935861232	221162.33776833458	1.301090858145826E7	5.001704077174604	0.011183142976902	1.4808488253103136	6.994751635443166	3.7368881245816152	1.2124468481141364	
