Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val1568	722.9167443528146	138.17834349229113	9.160702760846181	118.5583460738616	22.661248332735745	3.664281104338473	696	117	0	747	157	21	46904.0	0.297309397919154	150.025888	13945	279.78924799998697	5910.0	3910.826733333333	0.10654350210423101	0.4740701894743153	0.36769158012162456	0.7164093220193305	0.11622290393818331	0.4880124320472557	0.9696502630148396	8.93089771270752	3.8345612059724608	1.0399313285666194	1.315976399072114	165.95035527949136	0.904040776214841	672.0556069159267	145876.07348696736	1.0083844074800836E7	3.0961810802200262	0.03322083127027916	2.2867554787630393	4.832072772003484	3.3151677018162773	0.48481136389684204	
1	2	0	obj2-val1881	748.2095858734497	147.01177212528904	9.47719150725247	122.70637208324575	24.109930628547403	3.7908766029009886	732	133	2	763	162	19	17280.0	0.2752893518518518	51.177708800000005	4757	139.76867199999865	2828.0	1800.6081666666664	0.11315674880934111	0.483682605261454	0.4383903943011551	0.7596618961815832	0.10848870740940958	0.47693789781562035	0.9578727131479547	7.354267120361328	3.405140055177925	1.4948205577293037	1.2338464149919082	59.98660713891984	0.8531522491592204	375.38344028184747	40564.582240118456	1317584.102603167	3.4737872167329353	0.024908812048236046	1.3185009436752686	4.468369006904116	2.428844960534588	0.5262498287038417	
2	3	0	obj3-val2195	380.4656925031766	160.43106734434562	12.346251588310038	62.39637357052097	26.310695044472684	4.938500635324015	368	151	5	393	171	20	8736.0	0.36034798534798534	33.867443200000004	3148	92.36873600000116	1860.0	1140.2827666666665	0.17417386461336257	0.558463228151675	0.755934451201695	0.9109503621300217	0.16460468565196557	0.5480426097648824	0.9675421638148548	6.233055114746094	2.859553061672709	1.4788547917599102	1.266637602999286	35.357343237272005	0.9578616518986239	264.8425344055049	20162.859509835842	457750.67949160375	3.4787510172411116	0.02464142345743942	1.3937218987175686	3.2980095193032293	2.091802430700839	0.3957296800373269	
3	4	0	obj4-val2509	697.9409790761943	157.8235294117647	11.862613501776549	114.46232056849587	25.88305882352941	4.7450454007106195	678	146	4	719	170	20	17850.0	0.2838095238095238	54.50205440000001	5066	143.35436799999738	3016.0	1937.3241666666668	0.10580074669704813	0.4729659792343716	0.3991865099467345	0.7363064735751081	0.11403688033757667	0.4849333921189696	0.9564669780114444	7.300548076629639	3.401393143550068	1.1566523577238739	1.9301902920649092	63.83417677776942	0.8538068030506917	418.993453417861	50794.86544963532	1492025.5923254255	3.4561665328377336	0.020284044770572402	0.7087516970953751	4.262525914785188	2.488847563912604	0.5783231431178992	
4	5	0	obj5-val2822	804.132549655452	155.91979124442642	14.198419132549656	131.87773814349413	25.570845764085934	5.679367653019863	770	130	5	830	184	32	93940.0	0.21009154779646583	212.32778240000005	19736	394.8450880000339	8248.0	5393.439266666667	0.07850994797972152	0.42819533502093754	0.28078458947351387	0.6548237503162793	0.08282964545674777	0.43590879152749124	0.9660965455422786	11.991870880126953	5.228235895511738	1.2485039788713437	1.3427308681600183	286.012673153503	0.7423719377848818	1014.9624087513919	316481.8157612043	2.99529983560827E7	3.255001203467904	0.02864774419242547	1.642341670379472	7.641824476237408	3.889759704490819	0.9321190939333506	
5	6	0	obj6-val3136	825.7389096739712	71.54008551576698	15.70978086584714	135.42118118653127	11.732574024585784	6.283912346338856	812	58	8	840	88	26	17081.0	0.2190738247175224	40.257932800000006	3742	125.11494400000122	2476.0	1571.7170666666666	0.10432971445568874	0.4707637352878467	0.40788415313619586	0.7416157495026263	0.09358963575651133	0.4540213356155985	0.9509742511990664	7.622779369354248	3.1928373264451784	1.2186577839803308	1.9094738119752508	48.07748310766482	0.8373552481906407	352.1161507180066	35281.4329245776	846356.2321375789	3.5141935380435045	0.019386319225103903	0.6732467220446847	4.173338036041149	2.2647989403264797	0.5715337001581408	
6	7	0	obj7-val3449	752.8440079703956	124.47025334471961	10.654141759180188	123.4664173071449	20.413121548534015	4.261656703672076	738	113	5	768	137	18	10850.0	0.323778801843318	37.794259200000006	3513	106.05552000000066	2248.0	1471.2237	0.12286261437101087	0.4971341005940314	0.43830107515905037	0.7596103006490654	0.13542667469877198	0.5135330048860355	0.956252764832957	5.958154201507568	2.706699564923464	1.1432729282973602	1.4766736711763626	43.03525454892241	0.8782162344836499	288.17936929720906	25678.677416438466	678138.6553754719	3.2340975955160993	0.02833543219246017	1.0632883780872824	3.452407735869397	2.0825763888821056	0.39664238752694	
7	8	0	obj8-val3763	773.4704232534422	168.73920618731938	12.683239843617201	126.84914941356452	27.67322981472038	5.073295937446881	750	141	1	796	197	26	69654.0	0.3378413300025842	253.16666880000002	23532	378.3558720000289	8058.0	5389.779266666667	0.11969837752998862	0.49282915853909937	0.3999973504478958	0.7368046728855838	0.1338332400560317	0.511510973617451	0.9770233568958743	11.523773193359375	5.011156405649851	1.2839367029186262	1.1884459589569905	269.0517342984105	0.940959066702049	950.5138742455111	282576.5289191227	2.650582585259943E7	3.197281205870424	0.03086497708582731	2.5745075429965905	6.242954486928943	3.9193798497758383	0.6062871738476685	
8	9	0	obj9-val4076	703.2522088353413	176.02200803212853	13.815261044176706	115.33336224899598	28.86760931726908	5.526104417670683	686	159	4	716	199	25	27962.0	0.2226235605464559	66.97104	6225	163.8425599999934	3418.0	2221.511466666667	0.10975262338248351	0.478782891403685	0.3997471786219625	0.7366510333578966	0.1153310602506844	0.4867609621459013	0.9607125082889945	8.597790718078613	3.369857092903694	1.0879136108770744	1.6216230019598579	83.51881493139854	0.8018676995717587	457.30527932844825	64072.769524902455	2554102.9304626114	3.263915701667782	0.02670667061403056	1.2727898013951482	4.677926680512892	2.614822552432849	0.5983151075457325	
9	10	0	obj10-val4390	868.2913744740533	252.01192145862552	16.99649368863955	142.39978541374475	41.32995511921459	6.7985974754558205	858	242	10	880	262	24	7245.0	0.39365079365079364	30.6829568	2852	90.24985600000116	1810.0	1161.4579666666668	0.1551371079867682	0.5373272098801732	0.5871389936164049	0.8373627575768154	0.1448462439185816	0.5251733652983558	0.9620667183148393	6.364325523376465	2.7823023953716173	1.4005978672196555	1.3534742635753787	33.98010007702969	0.9029684059330203	257.31724775723956	19258.27673419852	422784.4988690259	3.4381147860328625	0.024814890495413577	0.9147533062031388	3.4469151150511492	1.981054651221432	0.42575438355016965	
