Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val3486	350.1875773217866	168.25698562348023	11.567808540591273	57.430762680773	27.59414564225076	4.627123416236509	320	148	0	388	192	25	80730.0	0.29036293818902514	252.18765440000004	23441	428.13708800004844	8608.0	5702.5248	0.09743115888214972	0.46015021206720363	0.33512212033987987	0.6945993379908239	0.0916540088887574	0.4508694760097787	0.9727873234393328	13.075273513793945	5.6138633984937245	1.1974769117967148	1.7709027397193122	291.8401926149045	0.8641292761644122	1124.7326461018092	368932.851984296	3.118602014902291E7	3.4288719977179607	0.021918561693225043	2.0492150881224935	7.661452684343782	4.193457945430247	0.9500022953900158	
1	2	0	obj2-val3834	853.8233912635039	161.1559417566933	10.774542038515735	140.02703616721465	26.4295744480977	4.309816815406294	843	153	5	867	172	20	8000.0	0.266125	22.904633600000004	2129	84.00342400000149	1690.0	1101.0599333333334	0.10620466233707532	0.47356709525180174	0.38403501036829596	0.7268703260661469	0.1000940140609795	0.46430465222798256	0.9408343436389112	6.556901931762695	2.7416213440171173	1.3715144310356426	1.6015869940433636	28.65231446427303	0.7993990722306259	242.97644111727067	16577.791170207558	300600.13170043426	3.5612434932895427	0.020955434328592256	0.8215539980506216	3.9849943117896944	1.9068960903543766	0.5395293349463243	
2	3	0	obj3-val4183	811.6931567328918	164.64403973509934	10.804083885209714	133.11767770419425	27.001622516556292	4.321633554083886	796	154	3	832	173	21	14060.0	0.2577524893314367	38.98844160000001	3624	127.245632000001	2584.0	1701.2358	0.08608970576520404	0.44155427738786224	0.3016721453452366	0.670674412138346	0.0834440696687453	0.43698398269278965	0.9425241864119313	8.103365898132324	3.3127884515144648	1.2145596329548467	2.1232884417184477	48.62090265745156	0.8018864206344533	372.99879553331687	38717.84028197217	865597.0811303525	3.5933848700255644	0.01667990201408202	0.6397093235369048	4.477642620379457	2.2649277151243625	0.6572963251073294	
3	4	0	obj4-val4532	835.8366724738676	163.08928571428572	11.771341463414634	137.0772142857143	26.74664285714286	4.708536585365854	822	154	5	851	172	21	9690.0	0.2369453044375645	24.701286400000004	2296	93.28451200000114	1848.0	1177.8849666666667	0.09446920057751856	0.4554392143786534	0.3648274470508691	0.7145443146286199	0.08500860392350108	0.43969816328956224	0.936869482666526	6.575334548950195	2.9171509688698714	1.522399681901645	1.5925460611863758	28.171886684353794	0.8768062528704794	253.36677577412044	16892.497552310397	290604.01772313204	3.800191349288873	0.017867040416334086	0.94997075036552	3.8360030948401502	1.9557788597780084	0.5105454250125909	
4	5	0	obj5-val5577	166.06250387164715	110.9313634392616	12.843771294059344	27.234250634950133	18.192743604038903	5.137508517623738	138	88	1	194	137	30	85500.0	0.18880701754385965	173.67285120000003	16143	370.0115520000218	7506.0	4887.4556	0.0696939672208618	0.41152742351683996	0.252448265860673	0.6320102628292862	0.06733957826248413	0.4068401957720192	0.9605100912814818	12.843099594116211	5.766980046936952	1.4816686744508658	1.583059401961172	231.17162448530698	0.7512723570060758	1012.2785648623375	275252.316809759	1.9567655706749152E7	3.722794796993414	0.018864212337370692	1.0372900409169605	7.767049615213502	3.7655169686478254	1.1508167565685066	
5	6	0	obj6-val5926	780.5594008264463	161.82592975206612	11.729855371900827	128.0117417355372	26.539452479338845	4.691942148760331	765	151	5	796	172	19	10560.0	0.18333333333333332	20.828262400000003	1936	95.71302400000147	1898.0	1229.1656	0.061997539665988574	0.39578429240429663	0.22826109023771474	0.6111445770265445	0.055955829866410636	0.3824859890875537	0.9095854435717353	6.630051612854004	3.1207882024996323	1.2038115698987002	2.886631868315121	30.434981823956036	0.6843527136134389	320.9867402100988	27208.62445683707	339168.7587505137	3.7867584064807476	0.010255446305417944	0.2929877828520312	3.5936227798526374	2.0167642133506565	0.6314572764028457	
6	7	0	obj7-val6275	434.1489066042566	104.27726175674687	12.840159438309076	71.20042068309809	17.101470928106487	5.136063775323631	406	77	0	459	141	31	112320.0	0.24346509971509972	294.19920640000004	27346	502.38710400007665	10180.0	6584.883833333333	0.08016718950210029	0.43118725758622684	0.2962072192038822	0.6665998521513107	0.07720046547959504	0.42580132686255756	0.9701571852957755	12.976629257202148	5.49342866361285	1.0814739182207658	1.7102919947287885	347.1496187990518	0.8474709187864551	1204.6545502939275	439747.24917592556	4.412687109186126E7	3.3000606331554323	0.02524152313521976	2.3526739727612824	7.730148791439671	4.411124766887847	0.9867568389681854	
7	8	0	obj8-val6623	401.85977059005893	118.32809755089387	15.224105266783782	65.90500237676967	19.405807998346596	6.089642106713513	375	87	0	432	144	32	111012.0	0.26151226894389795	312.32711040000004	29031	527.9973440000808	10712.0	6888.9185	0.07754694138363971	0.42643737482382527	0.29155683328640436	0.6630929464259723	0.07495084373825113	0.4216245433206588	0.9700656801407712	13.791232109069824	6.084629408740658	1.3641462573694105	1.2567309718405173	403.48444315764397	0.7740747275303792	1292.2864252072097	502338.4313431234	5.9610578677464835E7	3.324460364917072	0.02762148291745059	0.7365268144027602	7.799263466959563	4.381749054313762	1.115287641463863	
8	9	0	obj9-val7320	1044.4881502000615	132.3419513696522	11.614035087719298	171.2960566328101	21.704080024622964	4.6456140350877195	1025	116	4	1061	148	21	21978.0	0.29565929565929566	69.90808320000001	6498	166.73158399999326	3488.0	2261.996	0.11253363791707718	0.48279315321332766	0.41260671310813185	0.7444669628889073	0.1192486672510916	0.4922111934529304	0.9620939650705975	8.053075790405273	3.1361841373061634	1.090754325922054	1.3058455602784453	83.16633142554957	0.8405815430560583	426.656539104569	58430.72614526242	2532589.7089657774	3.1154122902415464	0.03260840972323829	0.9263594220230824	4.869462621352912	2.5587869656851403	0.5142087818277093	
9	10	0	obj10-val7669	818.0353052149306	109.31653415981674	17.60301846112384	134.15779005524863	17.927911602209946	7.041207384449535	802	83	1	842	138	36	82656.0	0.17956349206349206	159.67617280000002	14842	358.9343360000186	7192.0	4472.100533333334	0.06697121712192979	0.406097006955659	0.27854960954943103	0.6530817051790794	0.06235734082277551	0.3965484566536762	0.958229904558169	15.201950073242188	7.631664317618303	2.707148938123942	1.2291217972164994	206.6936556020821	0.7725257571882218	1328.2638608025788	280293.355667162	1.564314392932637E7	6.294422783282797	0.006675302812132568	1.2586255159343271	7.959573952333195	4.196309952702111	1.490184342732415	
