Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val1503	1678.8696150206683	189.06132443514784	12.991550043992895	275.3346168633896	31.006057207364247	5.196620017597159	1644	153	0	1715	226	29	159840.0	0.3768581081081081	648.0537408	60237	681.6469760000418	15026.0	10157.681466666667	0.12096198048737784	0.4945572833013338	0.3915572531364028	0.7315855031490691	0.1499670608722743	0.5312907254832808	0.9835148979643603	14.3046875	6.073453107702582	1.1127792900873301	1.1258817712140305	673.1080425477625	0.9627781869119701	1676.3765015783215	921243.9987215229	1.6589729621875665E8	3.050481934149849	0.03521475039258846	3.603457462428657	8.10855118504431	5.212334041277026	0.5830936474005518	
1	2	0	obj2-val1804	1651.994201909959	131.24522510231924	11.769781718963165	270.9270491132333	21.524216916780357	4.707912687585266	1639	112	8	1664	149	19	11856.0	0.24730094466936572	31.543628800000008	2932	115.76694399999955	2658.0	1813.1685	0.051774435873003025	0.3727110085836657	0.16310444954762185	0.5463722114493492	0.07253071742955136	0.41703679174353153	0.9126754574822831	6.359182357788086	3.646805969090951	1.749281038583875	1.3778830053824176	48.18313328256187	0.6546612196225952	370.5857001657554	33935.14144402126	850080.0515123438	4.046948246668905	0.016702975861239627	0.10049068458683126	3.591180162786401	2.003136648771	0.6894158460636908	
2	3	0	obj3-val2104	1684.318992989165	143.86520076481835	12.235818992989165	276.22831485022306	23.59389292543021	4.894327597195666	1671	131	6	1697	156	22	11934.0	0.2629462041226747	33.75985920000001	3138	102.55904000000135	2118.0	1331.3301666666666	0.11721424233501145	0.48939602610118393	0.4719553717143763	0.7785747431701343	0.11949006182048892	0.4925430962725947	0.9525729409047626	6.441887855529785	2.9045600045995674	1.4754016452071554	1.201295632666779	39.251767863511205	0.8600850620892282	278.8086325958611	22726.77360466039	564141.6859133147	3.420382275204852	0.0260297227727179	0.973181479040221	3.9179602884820124	2.0881659795174503	0.4441176286360362	
3	4	0	obj4-val2405	1396.1152720450282	167.91632270168856	15.781013133208255	228.96290461538464	27.538276923076925	6.312405253283302	1363	145	8	1422	190	30	63480.0	0.20990863264020163	143.35568	13325	293.5691839999925	6100.0	3931.440266666667	0.08847026004699773	0.4455872809878126	0.3304697899404459	0.6913700914840588	0.09186514961081323	0.4512154285230207	0.9643802818638605	10.084990501403809	4.865250082504862	1.3431789343958838	1.4637756930750596	182.66772460836262	0.7847893233867824	797.7828611294024	185186.323622334	1.2217810550155312E7	3.43684933672422	0.02406241875268389	1.4720663402348286	5.909347676563813	3.3980933373273285	0.7988943389086355	
4	5	0	obj5-val2706	1641.4842721553512	226.6384959453071	14.542637914105967	269.2034206334776	37.16871333503037	5.817055165642387	1606	199	2	1685	250	30	120640.0	0.22794263925729444	295.8452416	27499	484.6606720000681	10298.0	6796.587033333333	0.07831185529713952	0.4278348978192916	0.27240402959245097	0.64824301013031	0.08694972442886705	0.4430197525911611	0.9697126527195671	14.035120010375977	6.997377178040392	1.5256520598926537	1.706434536698681	361.32150373081845	0.8187866997819269	1435.5881177574815	530712.8767141369	4.7803243677924916E7	3.8832923305091738	0.016157263264997886	1.3649508634884846	8.05537304248714	4.403642094272042	1.282802058826268	
5	6	0	obj6-val3006	1444.6646273637375	282.8078420467186	16.661012235817577	236.92499888765298	46.38048609566185	6.664404894327031	1425	266	10	1463	295	23	16380.0	0.21953601953601953	38.68720640000001	3596	126.15929600000021	2676.0	1728.2109333333335	0.07631913023066107	0.4241747799571867	0.2833358278698436	0.6568010396218742	0.08430034342304667	0.43847362278445473	0.9371424444890306	7.477493762969971	3.5630478790027764	1.4952500024984647	1.8936507085768342	44.75340304380218	0.8644528408741362	371.0043856972312	34967.680863510104	733367.8681225068	3.936327797769857	0.014361002152396345	0.9576713186805884	3.938138186896833	2.3304923952141494	0.6487587174857941	
6	7	0	obj7-val3307	1353.2834898252415	75.1534066227821	16.385671801383367	221.93849233133963	12.325158686136264	6.554268720553347	1311	53	6	1400	111	32	143370.0	0.2087396247471577	321.96663680000006	29927	562.1985600000824	12116.0	8059.811633333332	0.056950946564758846	0.3847400499943096	0.19346573818626153	0.5783641361832866	0.06597887846072993	0.404081253914885	0.9635601284661209	15.010418891906738	7.008840328491363	1.5023147596337139	1.6072921657628183	397.56705692411055	0.8098423428012008	1474.4691628320352	575919.2290062415	5.787493686624158E7	3.7749378778235605	0.018054416121223462	1.296110735334155	7.913025699552487	4.391446959551822	1.2663328366859128	
7	8	0	obj8-val3607	1697.1146547179758	151.40326831839747	15.836584080126515	278.326803373748	24.830136004217184	6.334633632050607	1683	141	6	1710	162	24	11704.0	0.3241626794258373	40.817369600000006	3794	113.52342400000084	2258.0	1395.9363333333336	0.14140840176903902	0.520985161949994	0.5984807596815053	0.8427201875540742	0.12879113098004474	0.5050049275026753	0.9625214828415998	7.567892074584961	3.4705907146806476	1.7217181512642474	1.3548172766514193	43.60074874809998	0.9361621250088906	340.6091613969969	29237.872213566305	696077.5761576091	3.9679563540104326	0.01761524420257143	1.3029097578654347	4.008580983574456	2.299165725246885	0.5798609372294669	
8	9	0	obj9-val3908	1255.0070059756852	214.89985575932414	18.203173294869153	205.82114898001237	35.24357634452916	7.281269317947661	1232	192	11	1283	235	28	41184.0	0.23567404817404816	104.42103040000002	9706	255.9869439999752	5592.0	3748.378133333333	0.06093003943492194	0.3934995361815478	0.2023032036778348	0.5870398545048371	0.07351481608566092	0.4189144452719776	0.9484396674458864	8.38800048828125	4.145468026469413	1.4025911562172995	1.1087076211194622	136.81385252606032	0.7632343397399024	613.9717539361307	115538.10012806726	6853775.791929301	3.2626580687545395	0.029613157617797186	0.6592372080095472	4.984904665648289	2.8702338343704743	0.7121318975226358	
9	10	0	obj10-val4209	1531.0154389060433	100.58182620202912	16.716806352007058	251.0865319805911	16.495419497132776	6.6867225408028235	1522	92	10	1543	110	26	7106.0	0.31902617506332676	24.389292800000003	2267	74.81417600000154	1498.0	946.5178333333334	0.17290994538716545	0.5571090908207448	0.6854393152675851	0.8817043910346021	0.16065679453644346	0.5436256799659462	0.9631901016552782	6.410497665405273	2.771651604042247	1.6886350988741614	1.1974051582276681	26.121117656645755	0.9337002007567184	227.8236172131961	13890.194641864276	249834.98828042846	3.7367079366670874	0.021127933942868517	1.2154459662173713	3.735207433261142	1.8896475218249493	0.45401476047949013	
