Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val6898	118.03720930232558	169.17186046511628	6.77046511627907	19.358102325581395	27.74418511627907	2.708186046511628	105	154	0	133	185	13	12992.0	0.3309729064039409	46.261120000000005	4300	115.13849600000032	2390.0	1545.881266666667	0.15317771325302398	0.5350554583539778	0.5660579335676114	0.8272186055346847	0.15857072175820353	0.5412624938953835	0.9668194569817913	5.94895076751709	2.813734762515917	1.147500445185476	1.4290726044691922	49.588164961807344	0.9329064714459626	313.68559712317455	30623.838040264745	900379.9660214325	3.2131391797836164	0.029170380060025713	1.32969581879265	3.240211810662463	2.2325444788490767	0.336590106556688	
1	2	0	obj2-val7884	583.6315287517532	135.0097615708275	16.893800841514725	95.71557071528753	22.14160089761571	6.75752033660589	556	107	6	615	154	33	80640.0	0.22104414682539683	191.76848000000004	17825	362.13692800001945	7596.0	4980.255	0.08198918743787002	0.4344294144122752	0.2909087003004897	0.6626012283816659	0.08757666157981099	0.44408197707574587	0.965954444958979	11.842589378356934	5.805133634080036	1.5950927397070604	1.3650831132827441	235.9360379945396	0.8127985941869477	1004.8405245678516	269570.5220803973	2.0382540451434027E7	3.7456042004201735	0.020089396397966332	1.2501029606566563	7.051640233115385	3.802830481251365	1.038417208555107	
2	3	0	obj3-val8869	586.3514412416852	109.29477703867948	14.54779502340478	96.16163636363638	17.924343434343434	5.819118009361912	562	95	7	606	125	23	23715.0	0.34231499051233394	87.33669120000002	8118	194.26259199998947	4054.0	2699.1962	0.11186628980243511	0.48183690647800953	0.379006890701204	0.7236841073690613	0.11767340080001203	0.4900342230752021	0.9647731069407272	8.535076141357422	3.9494135036840463	1.2267129645302122	1.7817642201448065	96.23881448034702	0.9074996577169505	543.3535267935276	85169.36345880438	3391331.7638037084	3.466423172479928	0.021140867613369894	1.4954437251886212	4.9109553815471605	2.86318541047989	0.6288825935780025	
3	4	0	obj4-val9362	197.1430565897245	155.92088607594937	13.136075949367088	32.33146128071482	25.571025316455696	5.254430379746836	166	137	7	227	173	20	32116.0	0.3345373022792378	115.58824960000003	10744	229.76924799998122	5236.0	3579.8645333333325	0.09094638877827921	0.44970615684344273	0.2845670388409292	0.6577510220157111	0.12456729650872202	0.4994227417641451	0.9623907237156333	10.03593635559082	4.920500446558741	1.8140127842531437	1.184562260918448	128.02000375437225	0.9028920966271441	684.348286669888	118769.875873246	6001024.7754959045	3.9431932889096117	0.018723794540218084	1.2244650487192819	5.121365808322375	3.0453667836119265	0.7715619788398654	
4	5	0	obj5-val10348	239.93480741797433	171.839514978602	16.041654778887303	39.34930841654779	28.18168045649073	6.416661911554922	212	154	7	268	188	24	35910.0	0.39042049568365356	150.83276800000002	14020	246.4565759999782	5442.0	3676.7057666666665	0.1379344629832554	0.5166834485550842	0.44727206231719385	0.7647578154966027	0.17187889139486356	0.5559995450411535	0.9757735844817403	9.714136123657227	4.603443249639462	1.428775766063013	1.2782048767779128	156.6059822994181	0.9631354165744438	705.0582067174919	145355.5127198476	8980209.003947927	3.419939605715469	0.02562191159311099	1.8794625845770554	5.102504448033641	3.258932773935551	0.5777895772364245	
5	6	0	obj6-val10840	789.9354841816344	62.51522126450619	19.112746183849378	129.54941940578803	10.252496287379016	7.645098473539751	735	12	4	847	106	36	354255.0	0.2931080718691338	1117.0984640000004	103835	1272.389407999922	28186.0	19490.568733333334	0.054455226046429876	0.3790358395151312	0.1646896748032365	0.5481365861821994	0.06851334119119164	0.40919040091872355	0.9755131499313793	19.780559539794922	8.898925466955063	1.1625927895214787	1.793494300705976	1217.716091264906	0.91737185047757	2899.9664991818995	2470770.6965142903	5.42952501710717E8	3.4037175963927746	0.022262959478352107	3.1587750835888944	11.086864234087072	6.471173870427627	1.4440034580481667	
6	7	0	obj7-val11333	320.58022340695607	124.27418126428027	14.717440974866717	52.5751566387408	20.380965727341966	5.886976389946687	297	109	9	346	142	21	22100.0	0.3564705882352941	84.75467520000001	7878	191.7264959999873	4354.0	2986.327733333333	0.0850391777464477	0.43975087022512	0.26355540306569764	0.6411465475112175	0.1152745129050679	0.4866813955123951	0.9559288501184482	8.62654972076416	3.941733372187342	1.380664929498223	1.386954359615497	97.0312361169634	0.8734782590817973	519.132314285197	78453.02837395803	3447409.5207701335	3.4351555997367056	0.02464102034530352	1.0106215917158152	4.424229395982807	2.6957847220883266	0.6301834498114742	
7	8	0	obj8-val11826	389.60816369581266	164.78831346904335	18.606054213690538	63.89573884611328	27.02528340892311	7.442421685476216	353	150	13	419	178	26	27202.0	0.34854054848908167	102.00039040000001	9481	211.2359359999835	4852.0	3309.863966666667	0.08900169753095331	0.4464777081578618	0.280369154453822	0.6545006426123283	0.1248396755065268	0.4997864891910146	0.9600677319707014	10.843860626220703	5.261611463364226	2.035307788979522	1.2687178873855567	116.09664272546888	0.878581740224806	716.0832340399004	113254.0394481694	4935249.016408302	4.527654824247693	0.013440596831580063	1.3498980386687522	6.0167494864735875	3.1483362585683	0.9618641407502903	
8	9	0	obj9-val12319	503.3382352941176	101.66371107266436	21.713938148788927	82.5474705882353	16.672848615916955	8.685575259515572	472	85	12	534	125	34	59409.0	0.3113332996684004	198.98736640000004	18496	311.06076800000113	6782.0	4472.558233333334	0.12403225815388204	0.4987066802470643	0.43245407657708107	0.7562173985985419	0.14878791639527822	0.5298946033107479	0.9757850114940123	11.661199569702148	5.3690975732957344	1.3581133625630515	1.6118705150695514	218.0671672344607	0.9125049356286337	938.2745585971003	248123.5119663382	1.7412066315776106E7	3.548068219468124	0.02107950900766458	2.0380424357106994	6.4494034090820715	3.754564426979405	0.8400864493440573	
9	10	0	obj10-val12811	549.6928146258504	171.35087159863946	21.8453443877551	90.14962159863946	28.101542942176874	8.738137755102041	528	155	13	576	186	36	37632.0	0.25	101.21502720000001	9408	220.0709439999844	4484.0	2865.7442	0.11103251551553049	0.480636827702778	0.4253385288362315	0.7520468702137737	0.10870618300662498	0.47725637342176075	0.9663392888694076	10.103569030761719	5.136104295547664	1.7396282487293078	1.5793682002452252	118.73911243557976	0.8524152246372299	717.4086206540599	121852.23840119201	5162467.673089832	4.223764255312408	0.013981622499542259	1.2868793102545197	5.772595120670457	3.208426677761436	0.9502370943988911	
10	11	0	obj11-val13304	709.8276081424937	132.92461832061068	21.752226463104325	116.41172773536897	21.799637404580153	8.70089058524173	698	118	16	722	148	30	11625.0	0.2704516129032258	33.8244096	3144	105.44281600000106	2136.0	1398.6062	0.11471328142426357	0.48589028358623165	0.4086308027402688	0.7420679935780246	0.11037274290872817	0.47968293029902176	0.9517347927862042	6.079010486602783	2.7638077234678713	1.1361857888031124	1.6718514923446803	40.97468876725373	0.8254952171114938	291.36016552803	25538.32143302966	614753.5927442437	3.3240534730966567	0.024854815860666703	0.7600514320801669	3.4013343364723263	2.0955237851112716	0.449378960989869	
11	12	0	obj12-val13797	438.3147376397045	104.46258761129002	20.426690661110058	71.88361697291154	17.131864368251563	8.170676264444024	407	90	13	463	123	30	34884.0	0.3026602453847036	113.58718720000002	10558	227.03241599998225	4904.0	3256.6625666666664	0.10689670145636627	0.47459347003273505	0.3650038136262319	0.7146594388541041	0.12469454397610968	0.49959273980363256	0.966649456236637	9.471413612365723	4.527779971797403	1.3369004510151474	1.7297012013116493	125.76949110938338	0.903137845260197	665.616423295737	123625.35763929403	5791890.677594275	3.583773033471807	0.019640306844496327	1.5018231734964893	5.352543949272991	3.150104234555973	0.7598780068029982	
12	13	0	obj13-val14290	524.3151740632474	134.61190539463195	21.747116662237577	85.98768854637257	22.07635248471964	8.698846664895031	500	110	12	555	158	35	65856.0	0.28569910106899904	202.41929600000003	18815	343.2441280000137	7308.0	4817.3098	0.1025805923897121	0.4681180607389172	0.35813526634543663	0.710148263915966	0.11459003302637687	0.4857162072626777	0.9718022822735563	10.357010841369629	4.763185471147221	1.2200774625365667	1.3308099820693462	228.5021056491283	0.8858530884210791	865.0897629533904	232307.6687464455	1.9118339148887426E7	3.221504920629978	0.02953021731791199	2.1027524936735205	5.768838572409875	3.626630555734455	0.6975287451670416	
13	14	0	obj14-val14782	517.9410692969781	184.79839165671922	22.446189608594583	84.9423353647044	30.306936231701954	8.978475843437833	487	167	12	550	199	34	48576.0	0.3276721014492754	171.24145280000002	15917	280.06345599998826	5854.0	3819.6187666666665	0.14282908425086527	0.5227240704198369	0.5141794917272561	0.8011335450272642	0.1509735439105994	0.532476636442926	0.9775648568574158	10.869159698486328	5.304941457123745	1.3923508326747434	1.7524173739053415	184.07527876736214	0.9302794701531771	880.9116959445478	210874.2654494357	1.2406825737110196E7	3.679943659308078	0.018149453551361	1.6434733493406797	5.944016571589114	3.6512623871047594	0.8299265495598926	
14	15	0	obj15-val15275	571.271545898742	182.66493398482172	26.688325189728662	93.6885335273937	29.95704917351076	10.675330075891466	547	167	15	596	194	39	35000.0	0.2748285714285714	103.48504960000001	9619	230.33865599998282	4624.0	2959.9649333333336	0.10584217278303645	0.47302770076811423	0.40350834877559744	0.738954176895189	0.09910763493474094	0.46277444869278817	0.9652684892449449	9.922382354736328	4.772773364445359	1.3088402235914354	2.0788196425677845	127.88244958501919	0.8092201074956793	727.8752718758609	143046.94722179614	5988135.813096471	3.7036960361474396	0.01552818675989007	1.0736308183645242	5.25123102912752	3.2750756347586254	0.9030777285708242	
15	16	0	obj16-val15768	690.0979707832677	102.84708580545445	23.119359824500176	113.1760672084559	16.866922072094532	9.247743929800071	663	85	12	730	131	38	86292.0	0.23243174338293238	215.7812288	20057	352.9056960000162	7814.0	5345.646866666667	0.09535952998103057	0.45686551095218697	0.29784034400471776	0.6678226966811974	0.11981293117859597	0.4929863239156921	0.9707990181408217	14.112518310546875	6.36389551624633	1.7216330292531459	1.4782473157978142	246.3936092123066	0.8757582207177734	1123.131763319704	308279.1058982753	2.2229445365587737E7	4.091827612195903	0.015690489690384786	1.531727936379743	8.526727284363583	4.016794270393045	1.1920258390429677	
16	17	0	obj17-val16261	1004.8990357345434	54.6091888825865	29.80828133862734	164.8034418604651	8.955906976744187	11.923312535450936	981	37	21	1028	83	43	51888.0	0.16988513721862472	94.83529600000001	8815	270.52652799998197	5698.0	3775.9471000000003	0.04750394440879118	0.3621682142805382	0.1632372624088057	0.5465204713928179	0.05137629777974425	0.3717531851600577	0.9376580342915071	12.250191688537598	5.095778437952056	1.7084845743194745	1.275246537216241	148.90316249763782	0.6368924232989643	749.8017756135823	145741.77047250353	8118533.590402259	3.8575262321199064	0.019259198008735	0.6443514600936879	7.673957642276016	3.0242594443771154	1.0798853568173896	
17	18	0	obj18-val16753	646.8051566305535	103.46905181825817	28.06798521877887	106.07604568741077	16.96892449819434	11.227194087511549	613	85	15	679	130	40	80132.0	0.29718464533519695	256.2005376	23814	406.0128320000402	8692.0	5826.2628	0.0976692649111492	0.46052475104005497	0.32429993516681727	0.6870404184736656	0.11091573666554927	0.48046826492099687	0.972986590456526	12.980073928833008	5.448365032841811	1.0266253080849408	2.161079981346837	297.43522912098996	0.8613658118345605	1187.5424693623388	409506.45081068896	3.2393252876581162E7	3.4437970726647973	0.0193422553041999	1.4482463831241421	7.112770274030495	4.226610500715545	0.973624507080701	
18	19	0	obj19-val17246	728.0993825154371	125.44998375040625	25.57699057523562	119.40829873253169	20.573797335066626	10.23079623009425	709	102	16	745	151	41	48100.0	0.31985446985446986	165.51798400000004	15385	282.39094399998885	5788.0	3769.2377000000006	0.1380580730093105	0.5168377443478589	0.49990421175785915	0.7936498379616373	0.1375911352090811	0.5162544066735039	0.9765628198553868	11.078227043151855	4.929078451464889	1.498124114766311	1.2123254057732307	184.36181861279377	0.89778884394512	789.8280778075773	180291.58490720336	1.2445481844850644E7	3.460108206460655	0.02525887536882871	2.280490249288791	6.259255227690875	3.55195673318482	0.7271620445026546	
19	20	0	obj20-val17739	809.7345517841601	218.21369752962443	33.02376648590748	132.79646649260226	35.78704639485841	13.209506594362992	780	198	23	840	240	41	49837.0	0.2997170776732147	160.69822080000003	14937	305.77340799999934	6548.0	4358.777633333333	0.08987794277083219	0.4479381546521365	0.30470879827646585	0.6729172552089063	0.10215870268373085	0.46747542663026154	0.9661688087929677	9.914812088012695	4.373597495659049	1.3279389268611062	1.104634616526261	179.89958938826302	0.8932661900254691	722.5105637879627	163798.37978456743	1.1850320403652733E7	3.18697605844318	0.03141937118208952	1.67891884482813	5.144482880399131	3.334741721352385	0.601748535829547	
20	21	0	obj21-val18232	534.1848828275067	155.76671148674606	25.604494813676528	87.60632078371111	25.545740683826356	10.241797925470612	504	138	14	568	171	37	53040.0	0.19630467571644042	112.0164608	10412	276.9094079999866	5636.0	3611.7911666666664	0.06848693632254711	0.409137827234459	0.26022726530260654	0.6384363400582455	0.06683484323334081	0.4058211740010747	0.9534470826356595	11.070295333862305	5.640316193128136	1.5363058484414307	2.0814139614233405	152.99777322309225	0.7321443864196916	899.821982121204	196890.46829304667	8571167.229905784	4.112335180712893	0.011764410579732298	0.6640701311917275	6.059071775979469	3.463628287783229	1.1072080863934897	
21	22	0	obj22-val18724	1051.1234754508496	65.98803815281977	34.45084957781716	172.38424997393935	10.822038257062443	13.780339831126865	1020	38	23	1088	97	50	115920.0	0.3310213940648723	412.8213248	38372	624.8662400000744	13148.0	8717.6559	0.07326594554375089	0.41844119269628943	0.25135184470273464	0.6310939628178777	0.07899787981229055	0.4290805671581225	0.9717013749858193	14.53138542175293	6.136726103681195	1.2012481841354572	1.3810384189452491	485.76649848663703	0.8498349023370461	1439.6365705057424	641164.6020159562	8.640221342191719E7	3.2324826551886865	0.028957846204720042	1.8934752906929766	8.102354531425814	4.63401826350802	0.9807316534504098	
22	23	0	obj23-val19217	602.6173395818313	125.12094448449892	26.0852559480894	98.82924369142033	20.519834895457823	10.43410237923576	585	113	16	616	137	38	18400.0	0.3015217391304348	59.68760320000001	5548	152.86111999999676	3050.0	1926.5173	0.12269468789651218	0.4969075061532917	0.48686273937974456	0.7866873730396092	0.11280530944632605	0.4831813500817747	0.9627595407647421	9.348342895507812	3.8628428012380294	1.6641762389735766	1.291569206062111	67.49838424413525	0.8842819553148948	437.5973526298603	50453.45439849579	1668232.2109011682	3.795407971795315	0.01990822060862109	1.57514547449941	4.988490114453507	2.635744730509921	0.6840805504525133	
