Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val2657	724.1721534115602	151.8922207735767	16.264504563233377	118.76423315949587	24.91032420686658	6.505801825293351	701	130	6	746	175	26	44436.0	0.4142587091547394	198.04062720000002	18408	301.1328639999974	6410.0	4231.3238	0.14550954953108902	0.5259737995823883	0.5058675277925103	0.7967931665085328	0.16243757438866918	0.5456268853192068	0.9790430582873092	8.769831657409668	3.9421357269261157	1.0704597945807954	1.105440838537085	202.5849046684533	0.9775685287317415	747.3335090986507	184457.38559685522	1.5027402239211785E7	3.0278395848153283	0.03600315368337987	2.6919254562531068	4.6235802635423715	3.55193500701259	0.26217344473620613	
1	2	0	obj2-val3100	863.7297964219617	136.7704092124203	17.203166769483857	141.65168661320172	22.43034711083693	6.881266707793543	839	111	10	882	156	26	34408.0	0.28266682166937923	104.63619840000001	9726	217.71196799998484	4592.0	2996.9158666666667	0.11048803905102647	0.47984989872579265	0.3974634984177701	0.7352455707840339	0.1199967180037513	0.49323826670629994	0.966593280204218	9.174931526184082	4.37260122403198	1.4227882648861951	1.4532860735823536	119.03551172965325	0.8790334655564287	614.1532498481008	106554.27884444025	5188273.181359543	3.539831702578918	0.022397140391864776	1.5768318115400097	4.713644821808027	3.0322329044062726	0.6456932326749603	
2	3	0	obj3-val3542	750.0871392546932	135.8153544410199	19.13813393107313	123.01429083776968	22.273718128327264	7.6552535724292525	737	124	13	769	150	28	14256.0	0.2503507295173962	38.39672960000001	3569	109.49033600000085	2298.0	1516.7826	0.11871221170381413	0.49147199271925707	0.4128339981023552	0.7446036346914873	0.1270321003174638	0.5026952615905552	0.9551910641686356	6.498941421508789	3.0141911568035065	1.402817898968537	1.2173107384965898	47.88471554544885	0.8018577360777365	312.6428832643186	29249.182599201158	839582.8762721495	3.3418223611656046	0.027473749282188535	0.8853080123946632	3.801662862708462	2.1093814611030637	0.49826613946511517	
3	4	0	obj4-val3985	1013.6798782696906	162.79465256140858	19.89203680892689	166.24350003622925	26.698323020071008	7.956814723570756	981	141	13	1043	190	31	59850.0	0.23059314954051796	148.47667840000003	13801	337.1708800000066	7606.0	5159.228733333334	0.04895584171958519	0.3658209815886396	0.15686250178330335	0.5393115389394554	0.06504571348039372	0.4021671772121017	0.9476542699083637	10.717232704162598	5.34283021272594	1.3747233398932104	1.5144541650564862	223.2111892447278	0.6651847467969486	933.8973124110091	248358.24134248795	1.8243227386258934E7	3.511718336440403	0.02239774493120863	0.23102686980791232	5.920867653788397	3.400908512448137	1.0372753331822586	
4	5	0	obj5-val4428	698.3263130792997	180.80875386199793	20.28928939237899	114.52551534500515	29.652635633367662	8.115715756951596	674	156	10	721	203	33	55296.0	0.3512008101851852	208.92812800000002	19420	316.9188480000033	6830.0	4530.0874	0.1338716800102278	0.5115599414138055	0.45880810525784765	0.7712769643010081	0.15509649867324907	0.5372803215248624	0.9777595121112307	9.618759155273438	4.002181539519969	1.05243846636868	1.1245453166390786	215.58004287138624	0.9691441063709468	779.1824475407484	200498.85533503143	1.7017151154645734E7	3.0280735794780043	0.0359723967142663	2.8372259455604336	5.237663158896183	3.6188330517060305	0.3167422861547176	
5	6	0	obj6-val4871	950.8657840083074	190.46651090342678	17.71832814122534	155.94198857736242	31.236507788161994	7.087331256490136	932	176	12	967	205	29	19440.0	0.19814814814814816	41.44135680000001	3852	127.94623999999986	2800.0	1883.6489333333332	0.07644530827435049	0.4244084130435675	0.2510874686641922	0.6308726201638326	0.09273372864132023	0.4526330395044273	0.9387353087484578	8.43957233428955	3.5297840146552293	1.7924054647140268	1.082542786272424	52.96822199043009	0.7823814967300079	365.2364332719004	35383.396261692644	1027307.6888814423	3.770063540610445	0.02108522596329045	0.6019233270921617	5.180083555690033	2.1851899401836574	0.6627697236647183	
6	7	0	obj7-val5314	622.3604605776737	174.35109289617486	22.608508977361435	102.06711553473849	28.59357923497268	9.043403590944575	602	164	14	643	186	32	18354.0	0.2791762013729977	55.12604160000001	5124	155.92070399999548	3158.0	1968.3513333333335	0.09428318358823844	0.4551400868555313	0.38937024406141885	0.7302208902202347	0.09066812390367054	0.44924703967513835	0.9525321690880197	7.453993320465088	3.270212866493144	1.0523556632002642	2.0121612347150966	65.73986288006138	0.8385481682639697	422.66552927696875	52464.30525890929	1582440.3065797724	3.405098928831105	0.020957373139597727	1.0408840101932793	3.999561860913319	2.507331572843108	0.6284223942903796	
7	8	0	obj8-val5756	635.1910222483583	210.2174710519315	19.161283096008177	104.17132764873077	34.47566525251677	7.664513238403271	591	171	0	677	243	42	273093.0	0.26152629324076415	768.3756864000001	71421	949.3658240000154	20044.0	13193.085433333335	0.07163925231996932	0.41532116459777174	0.25122630015719993	0.6309888729457234	0.07803668654050414	0.42733320776574424	0.9767680398003915	20.02798843383789	7.670960586046985	1.2358238695983452	1.3325706940473614	929.0400267285942	0.8270641353372712	2213.522818059976	1513661.8232139884	3.160374868726096E8	3.2369735372387094	0.02913980155588515	3.3034445566740778	11.487450941853682	5.838524053547898	1.3133975992171023	
8	9	0	obj9-val6642	723.7085310064385	241.56485089800069	20.678308200609962	118.68819908505593	39.61663554727211	8.271323280243985	698	205	6	764	276	37	154368.0	0.30586650082918737	507.96861440000004	47216	652.4274240000516	13482.0	8975.697466666668	0.10288872592361303	0.46858630571863563	0.3486792796307667	0.7038423262688877	0.10508228532384294	0.47189295738209736	0.9795108379223314	14.139630317687988	5.900302453474226	1.0282529708547659	1.3700842060612584	593.9695831074498	0.8552098101429344	1585.389804418948	806796.2327736447	1.2918085649188912E8	3.115360149011415	0.03241828058785755	3.010718400166917	7.833514819787703	5.122273687840322	0.8513520861094639	
9	10	0	obj10-val7085	857.1422371276386	81.4381140264352	22.509410140067075	140.57132688893273	13.355850700335374	9.00376405602683	827	53	13	891	124	39	126360.0	0.20057771446660336	272.671648	25345	497.26768000007166	11020.0	7449.757733333333	0.05428654232911384	0.3786440605103132	0.17571567918713174	0.5601059314773174	0.06838512421557566	0.40893498659902644	0.9602228471013358	14.945825576782227	7.27551538228185	1.67114531116003	1.5357919965703433	376.11360936416406	0.7249715011933839	1485.7774804545907	546370.772608188	5.179738622989429E7	4.040360195125323	0.0157923416334921	0.790473553954628	8.578725296283892	4.344565696364935	1.3869968910693493	
