Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val1894	665.2312535313584	162.92428767455002	9.401162321414157	109.0979255791428	26.719583178626202	3.760464928565663	634	142	1	692	178	22	48026.0	0.25796443593053764	133.28581760000003	12389	275.5199999999848	5852.0	3987.1902666666665	0.08661875296791395	0.4424569247155792	0.2738570956204832	0.6493935927182518	0.09606404394065692	0.45798785427325917	0.9628873479420283	11.442951202392578	5.214335068694843	1.56575453525468	1.503429569640756	161.12203892201686	0.8272351721201247	802.840871922828	169121.86881917753	9505602.44294122	3.8111775261835197	0.018369241542654038	1.4233922113334414	6.38407672961797	3.3629301039449464	0.9374452755901198	
1	2	0	obj2-val2273	695.3683035714286	162.6591796875	10.776506696428571	114.0404017857143	26.676105468750002	4.310602678571429	681	141	2	711	185	23	30690.0	0.23356142065819485	77.11621120000001	7168	211.81715199998587	4298.0	2733.9282000000003	0.0731895594982846	0.41829572197186377	0.2843721442457593	0.657600827300873	0.0707718206728691	0.4136380729501341	0.9492997359813473	10.303878784179688	4.909210077767883	2.0461430832667937	1.2580518766355395	94.09204109611	0.819582722424205	622.6546306200166	85473.03518643315	3241720.2040338484	4.535919289480052	0.013428696577148931	1.1633508867821796	5.515633098542829	2.9655548511757828	0.8917143123171546	
2	3	0	obj3-val2652	541.0617139514478	122.37759578824217	12.436384907867797	88.73412108803744	20.06992570927172	4.97455396314712	527	111	6	555	136	21	12064.0	0.2834051724137931	36.7829696	3419	104.01667200000095	2106.0	1355.3999333333334	0.1415387886827709	0.5211452389819613	0.5309433616629959	0.8097470945758111	0.13596811806058035	0.5142164719808128	0.961138227521963	6.088993549346924	2.8200022838089396	1.3423110630281425	1.2779319229913968	40.79650039337251	0.9016207087698013	280.12678665818066	23679.58544181159	609418.4084409078	3.3138678376049517	0.02772372933084902	1.2307247355649211	3.4901622668277335	2.1184525245768073	0.3683993185835002	
3	4	0	obj4-val3409	564.7475921232209	190.29590563462662	13.29594462858257	92.61860510820823	31.208528524078766	5.318377851433028	530	158	2	599	221	28	120960.0	0.4240244708994709	551.7983360000001	51290	542.1433280000866	12228.0	8422.2486	0.16272395133247383	0.5459473429235414	0.4980048845988087	0.7926434359615983	0.2161079751675064	0.6001002667991182	0.9868252370095416	11.94131851196289	5.614395280277225	1.1071606950086184	1.0814046622029425	559.2268161114428	0.986716516630772	1472.8111960992248	715082.3683751642	1.1451060935892212E8	3.033458682926418	0.03584301177197044	3.9837022188825038	6.344011541902547	4.929714708586907	0.3614307242519924	
4	5	0	obj5-val3788	554.2909976546996	101.34475915569186	13.138733537795417	90.90372361537074	16.620540501533466	5.255493415118167	533	77	5	573	125	23	38171.0	0.2904299075214168	119.26762240000001	11086	227.1741119999828	4892.0	3268.7655000000004	0.11872516364955728	0.49148986586148513	0.39797044917336233	0.735558031292496	0.13722112624129948	0.5157912226325967	0.9699541519544758	8.472443580627441	3.716153487256927	1.2360234820903264	1.0956529082914122	128.42307918302424	0.9287086336718637	564.7485368626582	102600.03943365451	6038873.135188445	3.1085846715951186	0.033526681038395095	2.0405749580316477	4.644387346597048	3.0096254428349716	0.4128955247032628	
5	6	0	obj6-val4167	690.5791859506752	124.92439611995182	13.48617891333291	113.25498649591074	20.4876009636721	5.3944715653331645	655	98	4	727	152	29	104390.0	0.3021936967142447	339.3844864	31546	468.1084800000636	10310.0	6893.986633333334	0.10269870695505615	0.4682976603323719	0.3435023087219076	0.7003415399442495	0.12699798208203597	0.5026502530355146	0.9764317940450251	12.403966903686523	5.619941314561599	1.3428047072706792	1.1214854885654004	367.67538954612974	0.9230546728160052	1171.6729648552769	427507.60589065374	4.949927876284891E7	3.2112119589373784	0.030773694890100536	2.97579514949474	6.687303268911323	4.357178725729837	0.6809286727514328	
6	7	0	obj7-val4546	582.4898290954565	137.97878282617756	14.595789912463527	95.52833197165486	22.62852038349312	5.838315964985411	548	108	1	616	167	31	128340.0	0.37385070905407514	516.188032	47980	551.870496000081	11850.0	7933.117433333334	0.15646521804807711	0.5388561846221502	0.521484267952754	0.8049095318791575	0.17929026372101473	0.5638788657622087	0.9859708170933217	13.069633483886719	5.496170501103699	1.0444301621216359	1.1978107754008636	532.2579443579646	0.9698080366327856	1435.187211441284	675315.6419073422	1.037323109578796E8	3.050073482774773	0.035090405406830526	3.789595858438203	7.417820400119197	4.912700393684176	0.4681509012375112	
7	8	0	obj8-val4925	675.5457356201143	183.65686617664215	12.04935246762338	110.78950064169875	30.119726052969316	4.819740987049353	643	168	2	711	200	26	56925.0	0.301133069828722	184.42049280000003	17142	341.3548480000141	7114.0	4794.655266666667	0.09230681634559137	0.4519373857315576	0.3015110226923925	0.670554988799427	0.09670579606041894	0.459005447307361	0.9683901400055225	12.791462898254395	6.720134094026203	1.7558550286780266	1.7816487633787887	231.43178398127566	0.7968676109540808	1197.6281532256126	323992.5668940054	1.961172319114796E7	4.426994134923561	0.011416941214963516	1.1784619362685937	6.4117976184875145	4.047318375330527	1.1425087167104684	
8	9	0	obj9-val5303	638.053571934196	199.26466007871562	15.811082481524478	104.64078579720815	32.679404252909364	6.3244329926097915	611	161	0	668	242	36	175972.0	0.20069670174800536	379.95441280000006	35317	587.3679680000804	12646.0	8468.443633333332	0.0697526082472582	0.4116428117974856	0.23227858977901034	0.6147092196469628	0.08057208143900214	0.43191195545168237	0.9698828475142266	17.946348190307617	7.533611378010958	1.6318784089292404	1.442349487252801	466.2857365256052	0.81485317486038	1641.7330337919939	694416.5996031843	7.961117065996653E7	3.8813694197172888	0.017991459669294912	1.949765129882677	10.525976665764642	4.767094070480882	1.394663364830088	
9	10	0	obj10-val5682	687.1216781716084	210.36009871597696	15.47140455667227	112.68795522014379	34.49905618942022	6.188561822668909	661	185	3	715	233	30	75460.0	0.37051417969785316	300.7941056	27959	381.83660800003366	8150.0	5422.012233333334	0.16331377416258994	0.546606175668413	0.5546437995317711	0.8216207284568251	0.183805425410352	0.568573159242735	0.9838320345651942	11.037704467773438	4.624454126214886	1.0513963089764071	1.2044891263895956	311.12451690091865	0.9667965372712545	1005.0956850317586	330684.792231734	3.5443632028299026E7	3.054925293817352	0.034907278708888684	3.178897481245296	5.959406360984641	4.115750597171048	0.4035112265482308	
