Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val4161	1104.0518253480182	187.41387599932912	7.9322412925588415	181.064499357075	30.735875663889978	3.1728965170235366	1079	159	0	1131	216	20	64554.0	0.27708585060569446	192.43550080000003	17887	343.70332800001086	7728.0	5277.936033333333	0.0784018024555914	0.4279986353561788	0.2461132640096524	0.6266788051651523	0.10315055055026716	0.4689834447593978	0.9648870978626618	10.726017951965332	4.635431421207328	1.1876420628559206	1.2658495149167421	233.6715547322129	0.8235298516352608	859.3859771983937	233773.1354689612	1.9993160152995113E7	3.15923494084844	0.03150044261288927	1.2451477055780238	6.125958207537207	3.5077401998606814	0.7575315765933702	
1	2	0	obj2-val4681	968.0632587331737	142.74035841109918	13.213766619869519	158.7623744322405	23.409418779420267	5.285506647947808	936	115	5	996	167	25	67893.0	0.3567083499035247	260.5469312	24218	388.4451520000367	8790.0	6086.286133333334	0.09767024968578404	0.460526298818387	0.2942197522720446	0.6651056061366333	0.13098910695027205	0.5078615743958705	0.9731432628657228	10.674781799316406	4.902864365610171	1.1372920119602026	1.3619420689570307	280.2435413368146	0.929716096068234	978.6234885611043	301976.291564007	2.8756827568653546E7	3.1714540482742186	0.03068273487018923	1.9746040471238209	5.942513783730898	3.849509064861989	0.6490716920875672	
2	3	0	obj3-val5201	1157.92891047577	152.3114030246164	12.526106634286345	189.90034131802628	24.97907009603709	5.010442653714538	1134	131	3	1177	171	23	37884.0	0.23912469644176962	97.46034560000003	9059	219.6537279999839	4598.0	2982.8313	0.0954785889292866	0.4570555679960101	0.3497251118881829	0.7045453278709053	0.10136605198403927	0.4662632379815179	0.9615314481281427	8.820290565490723	3.752845930806081	1.3227905309987824	1.0611423781504903	119.23808157073233	0.8173592221222236	544.33608825718	93852.01596445814	5205946.595331417	3.1571168070735767	0.03227738367040342	1.02778152364677	5.148558244103394	2.845063288252144	0.6230376429773723	
3	4	0	obj4-val5721	953.9120234604105	182.49602010892335	14.308808127356514	156.44157184750733	29.92934729786343	5.7235232509426055	922	155	7	989	213	25	76228.0	0.2505116230256599	205.44240640000004	19096	364.6467840000205	8216.0	5587.303766666667	0.07436282734338749	0.4205190495053637	0.23644510920026468	0.6183629281823889	0.09844992674665023	0.46174847314176815	0.9643719069850875	11.9968900680542	5.800077006685866	1.7396895884181418	1.1068475066826975	243.9824270917779	0.8420377190637569	1000.6917890532599	269563.1309557018	2.179650408031969E7	3.714840576039958	0.021751330846657937	1.3786378621117306	6.274594914496322	3.7503675031159216	0.9715715271407387	
4	5	0	obj5-val6241	1197.0858347722142	195.1683490503387	14.584838623987249	196.32207690264315	32.00760924425555	5.8339354495949	1153	160	5	1232	222	34	151200.0	0.19917989417989418	323.99997440000004	30116	568.5971840000836	12918.0	8938.3862	0.047584017852219884	0.36237159211439945	0.14363808441183643	0.5237087960240694	0.06458448662195468	0.4012143587047869	0.9593446394896926	16.100770950317383	7.950611296586421	1.629418161601352	1.8403931477682958	430.8384347226019	0.7520219838525073	1748.4063939296313	731516.7293419344	6.7967082376096E7	4.178885862369816	0.012716613423996092	0.6918080608668116	9.03381227230626	4.543413147605964	1.4961725243374326	
5	6	0	obj6-val6762	1215.3546354635464	117.7486498649865	15.588096309630963	199.31816021602162	19.31077857785779	6.235238523852385	1197	94	8	1231	140	27	32900.0	0.2701519756838906	95.62065920000002	8888	203.9044799999867	4306.0	2887.7926666666667	0.1119021391943704	0.4818883717823973	0.3709902001546276	0.7185452882398725	0.12197632284600862	0.4959358271388413	0.9658834927472653	8.061948776245117	3.7407533902361476	1.1687544552921472	1.4194509034709064	113.08340798120905	0.8455763839014226	545.0918350333119	92127.04554332822	4682389.370053857	3.2251670165656465	0.02891069252913161	1.380264973516728	4.744566977117873	2.8536891691265196	0.5865815502656457	
6	7	0	obj7-val7282	697.0342908038299	138.64773992429303	21.855488755288356	114.31362369182811	22.73822934758406	8.742195502115342	680	128	13	715	151	29	14688.0	0.30575980392156865	48.31597440000001	4491	125.7814399999999	2590.0	1678.1804000000002	0.13129228032181167	0.5082530861288791	0.4826391528553478	0.7844058971146307	0.1326734954125624	0.5100291709512912	0.962201978086882	6.9982147216796875	3.0277988367009225	1.2006539535442737	1.5260682865702355	52.85182199187734	0.9141780279102879	339.4124613196318	34801.096853131574	1022797.542254727	3.3102640237238448	0.026158107869996235	1.3110916119167635	3.6763642161633507	2.3001392294999894	0.44027390652533926	
7	8	0	obj8-val7802	1279.6525137058206	97.20494575994401	19.37361483727983	209.8630122477546	15.941611104630818	7.7494459349119325	1261	78	12	1293	119	29	24948.0	0.343634760301427	92.2317632	8573	183.2260479999903	3966.0	2620.5393	0.13324775213942786	0.5107639718973143	0.46189790178034396	0.7730044543078428	0.15640540332810957	0.5387875099180299	0.9703069115085569	7.726998805999756	3.4702576781508547	1.2157025385770739	1.163056713507687	101.83995993659829	0.9056539619361595	487.3359048971089	75945.2261963532	3797573.500179746	3.1272049093362013	0.0328111127653243	1.4014796671784344	4.325667143694114	2.706425321083185	0.4620564206197394	
8	9	0	obj9-val8322	1150.6490451602328	79.94225883124334	18.3229653307106	188.7064434062782	13.110530448323908	7.3291861322842395	1113	60	7	1196	109	35	121800.0	0.2003448275862069	262.52647680000007	24402	505.0347200000746	11044.0	7460.324933333334	0.04999470672920319	0.3683905169002877	0.16219220889194055	0.5453516893895228	0.060511077473748134	0.39259554589738166	0.9575832724514047	13.839040756225586	6.01559914685924	1.0165352177350522	2.7579043162707926	319.96406238507853	0.8204873848740175	1409.3429687805185	551264.2614078714	3.748626343092612E7	3.6030770407252897	0.013391279463019455	1.3335040820181092	7.475367885812917	4.390265657921227	1.2692270467472115	
9	10	0	obj10-val8842	1009.9948622139187	124.48725932845502	21.646790181119933	165.6391574030827	20.415910529866625	8.658716072447973	988	104	8	1039	151	45	94848.0	0.20315662955465588	207.30360960000004	19269	379.3070720000207	7748.0	5020.105333333333	0.09028214955713175	0.4486086517950306	0.33191909502492084	0.6923793062258169	0.08906217190475113	0.4465788085507037	0.9691329512972707	15.413349151611328	7.0001382225048445	1.956838421725311	1.3204669133304232	284.16525605950085	0.7295177900165005	1285.283751474951	373455.7883292612	2.9567302379291363E7	4.4234267440221355	0.013925623559823772	1.2306515684556825	9.491427131732662	4.202023899027529	1.4578165714985445	
