Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val4307	30.402377356012348	153.97189203388717	10.194982596703225	4.985989886386025	25.2513902935575	4.07799303868129	8	136	2	53	175	20	34960.0	0.43555491990846684	163.81815680000003	15227	280.6761599999896	5848.0	3899.362033333333	0.1311169919115499	0.5080267959412859	0.4422831484583569	0.7619037845890765	0.13726501604120753	0.5158462081837849	0.97534154617603	9.272358894348145	4.130921471017956	1.0806745057564153	1.352495017504521	186.940723532461	0.8763107026894229	737.3629105878508	173615.7048637415	1.2796098871041352E7	3.1316525330315086	0.03191785671344025	2.019611948061624	4.821969118768902	3.435695873525419	0.5478261580524283	
1	2	0	obj2-val4615	479.00494173500215	183.95552438498058	11.644626672421234	78.55681044454036	30.168705999136815	4.657850668968494	437	153	0	520	213	26	138348.0	0.3349524387775754	498.5442560000001	46340	695.9372800000563	15022.0	10062.834433333335	0.07164422010213319	0.41533076443424194	0.2383435758994847	0.6200135063823939	0.08339682231383126	0.4369014914514782	0.9730626202781673	15.283202171325684	6.878069069526981	1.490801406998182	1.0894369968288442	562.9197402109262	0.885640030696375	1608.5719851522147	773156.1901645721	1.1602797313270588E8	3.3466767314709944	0.02787668986030623	2.4759011540879983	7.940360661168506	4.9439367560128975	0.9519174293743191	
2	3	0	obj3-val4923	108.08768484997239	123.96214027121556	11.95962447076149	17.726380315395474	20.329791004479354	4.783849788304596	69	106	4	140	146	24	61992.0	0.26288875983997934	175.3296448	16297	334.33564800000875	7184.0	4774.713766666666	0.08101561508284248	0.43270303529710163	0.275947001560292	0.6510413301086674	0.09302828707098638	0.45311177875275727	0.9645756938080969	12.119759559631348	5.315433844480433	1.4266544275738393	1.4739579355130443	209.69210207041675	0.8361289865896929	902.0856038787247	228587.1173479502	1.6100297287646303E7	3.5599488114921125	0.021932626300268647	1.737569446473653	6.720669482607827	3.6779654827834647	0.9019236478092185	
3	4	0	obj4-val5230	132.5778871524254	143.1326872336107	14.161913943576213	21.742773492997767	23.473760706312156	5.664765577430486	104	123	3	163	170	24	63360.0	0.3110479797979798	212.0265472	19708	339.75814400001724	7282.0	4848.899866666667	0.11375891909791894	0.4845390687569716	0.385307829076764	0.7276724698740291	0.12963528560138726	0.5061058671902244	0.9744946912903162	10.867058753967285	4.862679019880344	1.2767479985150485	1.2443974028201459	237.43565174508825	0.8929853020877946	883.3822131935991	242046.5586798774	2.0642467480993E7	3.2240249100955185	0.029944402896051277	2.0715496067981194	5.654282939965522	3.709176031782882	0.6361341276614257	
4	5	0	obj5-val6461	815.2262914991812	107.57525681107637	19.233437546523746	133.69711180586572	17.642342117016526	7.6933750186094985	800	82	11	827	131	30	28000.0	0.23989285714285713	72.26417280000001	6717	193.16182399998806	4062.0	2616.044533333333	0.07613481781736198	0.4238330411755187	0.2850149702802915	0.6580959587884444	0.08194728164253265	0.43435538760053255	0.9495362651015602	9.172107696533203	4.112284916925794	1.5257803336589941	1.4199109602173678	88.12376454786934	0.8200304783932113	516.3957901857689	72555.19899837124	2843517.015990398	3.6753343082632974	0.020649414980259472	1.4429766874532102	5.112604711199511	2.751007306332422	0.7271733509334775	
5	6	0	obj6-val6769	497.01670074982957	107.2307430129516	19.69325153374233	81.51073892297205	17.585841854124062	7.877300613496932	475	97	10	520	118	29	20240.0	0.2899209486166008	63.130291200000016	5868	168.41225599999333	3444.0	2182.749566666667	0.09533297707512314	0.45682310225274386	0.37447329474392677	0.7207870089948851	0.09436411646193428	0.4552702805337019	0.9551356795853598	8.063438415527344	3.5812061213354904	1.1375358236917612	2.097895693110633	70.87000871453179	0.8907899454943237	464.5346574132143	61623.8090848248	1839055.0134626576	3.501770681539263	0.018345956457693078	1.238332599077994	4.21572375687854	2.610488371349545	0.652253020904886	
6	7	0	obj7-val7077	212.8240616621984	123.67593833780161	18.806300268096514	34.90314611260054	20.282853887399465	7.522520107238606	192	114	12	230	136	23	10764.0	0.2772203641768859	32.1030656	2984	94.86547199999936	2114.0	1416.165	0.10659456512823914	0.47414591305675147	0.35457526879907536	0.7077873780327872	0.13652773027214402	0.5149209695930056	0.9477568585776384	6.302371501922607	3.083323949182559	1.6307931934737325	1.2692477506633972	36.374905528594084	0.8825607966119385	284.4390490042022	21776.406405071055	484477.3708916454	3.715285758975114	0.021052605038293294	0.9063176872414241	3.527815544634199	1.9822636082987404	0.4781364538416552	
7	8	0	obj8-val7384	1164.7552162849872	127.49567430025445	17.726208651399492	191.01985547073792	20.90929058524173	7.090483460559797	1153	115	12	1177	137	28	9775.0	0.2010230179028133	21.140256	1965	87.8003520000018	1788.0	1145.3339666666666	0.07639675983175456	0.4243185504971996	0.29065718365863086	0.6624102139405632	0.07467652265207429	0.42110953119127936	0.9219534561213718	6.404201030731201	2.643527050376645	1.3641264795618442	1.4651510491402033	28.38233916044147	0.7448383968811391	232.24773695938063	15565.108414313541	294962.034022687	3.4653797382581546	0.023545702195712885	0.898281852563716	4.149702240230503	1.858302057641457	0.5072661070912827	
8	9	0	obj9-val7692	690.2952863659402	73.50532184490623	20.235174860618347	113.20842696401421	12.054872782564622	8.09406994424734	664	62	11	724	91	30	36600.0	0.2695355191256831	106.13161600000001	9865	230.1667839999812	4868.0	3201.4139666666665	0.09541020829123625	0.4569464294459734	0.33544478676474476	0.6948221940570284	0.10447538463768419	0.4709827341896879	0.962641117508193	10.142168045043945	4.971117405365503	1.3484389471502394	2.422618923224031	116.81617127713282	0.9085353067103616	755.1027027300696	146722.336955236	4996612.663406327	3.8861164803026136	0.01160533309658761	1.109249457596482	5.799747258499504	3.20722845590115	0.916105754953589	
9	10	0	obj10-val8000	67.78102744278796	124.94701357895737	14.007216788529105	11.116088500617225	20.491310226949008	5.602886715411643	44	107	5	101	141	21	34510.0	0.30515792523906116	113.29671040000001	10531	215.90140799998352	4824.0	3324.7632999999996	0.11172997500248574	0.481641112812886	0.3412788722651956	0.6988272009642289	0.14425157048268605	0.524453671773871	0.9678075413151613	10.195067405700684	4.643537847270606	1.5153430448846201	1.4920432917679898	122.41431664646407	0.9255184647005303	653.8283479663984	115095.02699310023	5486990.063111507	3.7142483022320087	0.019631023129963714	1.844659766225982	5.790383263838957	3.0967810402411846	0.7683690857133978	
