 	objlabelArray	fx0array	fy0array	fz0array	fx1array	fy1array	fz1array
33	obj33-val18092	130.38	2.13	2.79	126.77	11.32	5.08
34	obj34-val18495	86.43	16.24	3.12	94.46	14.76	6.40
35	obj35-val18897	104.30	25.75	3.12	96.92	34.28	6.07
36	obj36-val19299	146.78	25.91	1.97	144.65	35.10	6.40
37	obj37-val19701	171.38	32.47	2.13	177.61	37.56	6.40
38	obj38-val20505	129.72	17.71	2.30	138.58	11.81	6.07
39	obj39-val21309	80.03	25.58	3.28	93.32	30.67	7.22
40	obj40-val21711	187.78	29.03	2.30	195.16	32.14	6.89
41	obj41-val22113	159.74	28.70	1.48	169.08	31.32	7.71
42	obj42-val22515	76.92	27.39	2.95	82.49	34.11	6.56
43	obj43-val22917	162.85	33.46	2.13	170.23	35.26	6.72
44	obj44-val23319	158.75	30.67	1.80	164.49	37.72	5.74
45	obj45-val23721	102.34	18.53	3.44	109.55	13.61	6.40
46	obj46-val24123	172.69	20.34	1.80	173.18	15.74	7.38
47	obj47-val24525	144.65	24.11	2.13	141.20	16.56	7.22
48	obj48-val24927	163.02	23.94	2.62	172.53	19.02	7.71
49	obj49-val25329	164.33	22.63	1.15	171.22	24.44	8.04
50	obj50-val25732	131.69	27.55	2.79	141.86	32.64	7.22
51	obj51-val26134	185.16	33.95	2.13	189.58	34.93	6.89
52	obj52-val26536	94.14	16.89	2.62	102.34	13.61	5.58
53	obj53-val26938	76.10	22.47	2.79	83.97	16.24	7.05
54	obj54-val27340	197.13	22.47	2.62	200.90	19.19	7.05
55	obj55-val27742	159.74	26.08	2.13	169.25	27.55	8.04
56	obj56-val28144	83.15	32.14	2.46	89.87	35.26	6.56
57	obj57-val28546	129.72	34.11	2.62	136.61	37.23	6.23
58	obj58-val28948	81.51	23.12	2.46	88.56	19.52	6.89
59	obj59-val29350	171.22	30.67	1.80	171.87	29.03	8.20
60	obj60-val29752	111.19	27.39	2.79	114.14	35.59	6.72
61	obj61-val30154	167.28	15.74	2.13	177.45	9.68	5.41
62	obj62-val30556	121.69	17.06	2.62	110.21	14.76	6.56
63	obj63-val30958	120.70	21.81	2.46	124.15	15.42	8.04
64	obj64-val31360	155.14	21.65	1.64	161.70	19.52	8.36
65	obj65-val31762	110.70	22.80	3.28	100.70	18.20	6.72
66	obj66-val32164	159.41	22.30	3.12	168.76	20.01	8.04
67	obj67-val32566	177.94	30.01	2.13	177.94	32.80	7.87
68	obj68-val32969	125.79	34.44	3.44	135.79	34.60	7.22
69	obj69-val33371	67.24	31.98	3.94	61.34	33.78	6.72
70	obj70-val33773	68.88	31.49	3.44	79.54	36.08	6.23
71	obj71-val34175	150.55	31.16	2.30	160.39	36.08	6.07
72	obj72-val34577	183.02	13.45	3.28	193.52	14.43	7.22
73	obj73-val34979	161.38	14.43	2.46	162.69	15.58	7.54
74	obj74-val35381	176.30	20.17	2.62	183.02	19.84	7.87
75	obj75-val35783	145.14	28.86	3.44	148.58	27.55	8.36
76	obj76-val36185	88.07	19.68	2.79	95.78	18.04	7.38
77	obj77-val36587	123.16	23.62	2.46	132.51	16.07	8.04
78	obj78-val36989	121.52	24.27	3.12	133.99	22.80	8.53
79	obj79-val37391	159.08	25.91	2.13	164.16	25.26	8.69
80	obj80-val37793	148.91	28.86	2.30	153.34	32.47	7.38
81	obj81-val38195	150.72	17.38	2.95	157.11	15.74	7.22
82	obj82-val38597	80.52	20.34	2.62	87.74	18.53	8.04
83	obj83-val38999	138.91	21.65	3.44	134.15	16.24	7.71
84	obj84-val39401	174.66	19.52	2.79	176.46	19.68	8.36
85	obj85-val39803	145.63	24.44	2.46	138.25	23.12	8.53
86	obj86-val40206	93.81	25.42	2.46	99.88	30.34	7.71
87	obj87-val40608	152.52	25.91	2.95	151.04	29.19	8.36
88	obj88-val41010	65.76	27.06	3.44	54.61	31.65	6.89
89	obj89-val41412	76.92	26.73	2.95	87.58	31.00	7.22
90	obj90-val41814	226.65	34.60	4.76	219.60	27.55	7.22
91	obj91-val42216	89.38	26.08	2.46	98.24	32.64	7.22
92	obj92-val42618	115.13	29.19	3.12	118.90	32.64	8.20
93	obj93-val43020	77.74	22.30	2.79	83.97	18.53	8.04
94	obj94-val43422	152.19	22.80	2.62	146.78	21.32	8.36
95	obj95-val43824	107.58	23.78	2.62	108.08	23.78	9.02
96	obj96-val44226	176.63	27.39	3.28	178.27	21.81	8.53
97	obj97-val44628	109.39	25.42	3.44	100.86	32.14	7.22
98	obj98-val45030	179.09	30.18	2.30	183.35	33.78	8.04
99	obj99-val45432	144.16	16.56	3.94	146.12	15.74	7.54
100	obj100-val45834	183.84	15.91	3.28	189.58	18.53	8.20
101	obj101-val46236	184.50	27.22	2.13	189.91	22.63	8.69
102	obj102-val46638	140.55	26.08	2.79	140.06	24.76	9.02
103	obj103-val47040	41.98	30.01	6.23	54.61	32.64	6.40
104	obj104-val47443	164.66	15.42	3.28	168.76	17.88	7.87
105	obj105-val47845	153.50	23.62	2.95	159.08	26.57	8.53
106	obj106-val48247	183.02	24.93	2.46	186.47	21.98	8.86
107	obj107-val48649	112.01	25.42	3.28	120.38	24.44	9.51
108	obj108-val49051	132.84	25.91	3.77	128.90	25.09	8.86
109	obj109-val49453	74.62	25.58	3.61	59.86	24.76	8.20
110	obj110-val49855	117.75	27.39	2.95	121.69	24.76	8.69
111	obj111-val50257	173.51	28.54	3.44	176.46	30.34	8.36
112	obj112-val50659	181.22	27.22	3.28	188.93	28.86	8.53
113	obj113-val51061	153.67	30.83	4.10	160.23	31.00	7.87
114	obj114-val51463	124.15	23.12	2.46	137.27	15.42	7.38
115	obj115-val51865	110.37	21.81	3.28	109.88	18.53	8.53
116	obj116-val52267	188.11	20.50	4.43	198.93	19.52	8.04
117	obj117-val52669	27.72	24.60	5.90	17.22	26.40	7.05
118	obj118-val53071	140.55	25.58	2.95	135.96	24.93	9.02
119	obj119-val53473	110.86	27.06	2.79	114.96	30.50	8.53
120	obj120-val53875	121.69	29.52	3.12	123.49	31.98	8.69
121	obj121-val54277	74.29	29.68	3.77	64.45	31.98	7.22
122	obj122-val54680	70.52	14.60	6.07	55.92	17.22	6.72
123	obj123-val55082	74.46	19.68	3.28	69.70	17.88	8.04
124	obj124-val55484	70.19	21.48	3.28	60.68	18.37	8.04
125	obj125-val55886	76.42	24.60	3.61	68.06	21.32	8.69
126	obj126-val56288	81.67	26.08	2.79	79.05	21.16	7.71
127	obj127-val56690	56.58	24.93	4.76	45.76	25.09	7.54
128	obj128-val57092	119.06	33.78	3.77	130.22	33.46	7.54
129	obj129-val57494	115.62	21.65	3.12	120.21	22.63	9.51
130	obj130-val57896	191.39	28.37	5.08	200.08	26.24	7.87
131	obj131-val58298	76.42	24.93	3.44	68.88	26.73	7.87
132	obj132-val58700	185.16	30.50	3.61	192.86	28.70	8.69
133	obj133-val59102	146.78	24.76	2.95	143.99	25.75	8.86
134	obj134-val59504	179.74	28.04	3.28	181.55	21.98	9.18
135	obj135-val59906	120.38	22.47	2.79	126.44	23.29	9.35
136	obj136-val60308	71.50	24.93	3.77	59.53	22.63	8.53
137	obj137-val60710	36.57	24.27	6.89	48.71	19.84	7.05
138	obj138-val61112	63.63	24.11	4.10	53.14	22.96	8.36
139	obj139-val61514	190.08	27.72	4.10	197.62	23.62	8.36
140	obj140-val61917	114.80	21.98	3.28	116.93	16.07	8.53
141	obj141-val62319	183.52	15.25	5.25	183.68	18.53	8.36
142	obj142-val62721	96.10	24.76	4.92	105.62	24.93	8.04
143	obj143-val63123	155.31	23.78	3.12	162.03	24.93	8.69
144	obj144-val63927	63.14	21.65	4.76	51.00	21.32	7.87
145	obj145-val64731	192.37	15.58	6.56	190.24	20.99	8.20
146	obj146-val65535	27.06	26.24	5.74	19.68	27.22	11.32
