Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val2507	918.5585866458821	167.6939464796051	8.435177968303455	150.64360820992468	27.501807222655238	3.3740711873213822	889	151	4	938	183	14	18150.0	0.21206611570247935	41.40908160000001	3849	140.89961599999535	3296.0	2307.8334333333332	0.046793613819632186	0.3603539653887135	0.13631222718733377	0.5146495585385107	0.06932887324616623	0.4108075661126853	0.915709751808745	8.234663963317871	3.9276420281089472	1.5987128606447412	1.6970889672252856	58.51116381420471	0.7077124928071787	437.9392981909182	47720.91466843532	1253566.0496421224	4.019009908601201	0.014924695093879753	0.35962684731226485	4.854204493967663	2.264890269516213	0.8036573295246411	
1	2	0	obj2-val2865	1073.840739873566	174.582392882229	16.374385389838444	176.10988133926483	28.631512432685554	6.5497541559353785	1043	148	8	1098	214	29	82544.0	0.25871050591199846	229.74563200000003	21355	377.9255360000249	8514.0	5784.734033333334	0.08357003565607934	0.437203760198761	0.26644117293833447	0.6434781120740435	0.11059313945772085	0.4800020008202413	0.9684590386646337	11.987685203552246	4.880182386332338	1.220547085308995	1.1340326237316443	288.1788627042642	0.7972327666369143	971.0403564063511	302581.662657173	3.04084297785359E7	3.1162475792133746	0.03321101556097867	1.6073395779499209	6.919071149761258	3.8323543318953455	0.814681452468768	
2	3	0	obj3-val3223	998.5546922772562	170.64934714578612	15.35522103521456	163.76296953347003	27.986492931908927	6.1420884140858245	967	129	0	1028	223	30	182590.0	0.3045183197327345	598.1885568000001	55602	772.8034240000294	16438.0	10918.6415	0.07872021506709709	0.4285772613006294	0.26861321824774625	0.6452219401267605	0.08768422388813392	0.44426371077639526	0.9763065354514633	16.098731994628906	7.857022008633327	1.6243812476633273	1.1563054540147708	665.9076260553994	0.8983056108599581	1907.8481536967802	1013934.3332776881	1.6236698473409685E8	3.5898622406815677	0.023381173647372716	2.796852707815645	8.871178759453722	5.33680288897406	1.137589434455209	
3	4	0	obj4-val3581	388.39496414175784	202.76673820865832	14.401141182013296	63.69677411924829	33.25374506621996	5.760456472805319	363	178	3	415	223	27	60950.0	0.3134208367514356	205.51771520000003	19103	319.3329280000049	6914.0	4639.5731	0.12487267040387035	0.49983051615270696	0.41325818081182625	0.7448585716020021	0.14669651288170135	0.5274001002162548	0.9761955485288054	10.50180435180664	4.362343295811897	1.1223423387941829	1.2346330878427791	223.59366881313056	0.919157131286049	818.8636746305967	216281.0849480925	1.8305801668352615E7	3.10030679654882	0.033339104853619336	2.10538016222119	5.585274666517027	3.584689780232583	0.5584245582427751	
4	5	0	obj5-val3939	829.1296584267253	130.81007024505337	12.576599281462814	135.97726398198296	21.45285152018875	5.030639712585126	799	101	6	854	160	23	60480.0	0.3083498677248677	200.63340160000004	18649	340.20291200001236	7854.0	5410.4181	0.08118780137715362	0.43300936610545127	0.24835390295156215	0.6285748443153272	0.11562314179978105	0.48717153064682084	0.9662449631403682	10.109484672546387	4.733777530974243	1.1526600788508634	1.4669451268656073	227.97947379488994	0.8800502881259705	875.824181727429	236995.83184960717	1.9030983924849838E7	3.236630751317545	0.028327643380597376	1.3698795499872503	5.65291813870449	3.5553055104999998	0.7532902181035098	
5	6	0	obj6-val4297	930.4521908708635	112.60134682186604	16.065512828325918	152.59415930282162	18.46662087878603	6.426205131330367	885	65	3	966	156	37	264040.0	0.12429177397364036	353.0691712	32818	583.0436160000776	13104.0	8887.7601	0.054133354695423734	0.37828756838752087	0.17350005795816856	0.5577418181400755	0.07113262510588933	0.4143398089248236	0.9635466892932082	21.69261360168457	10.578358005954744	2.8032026863212214	1.3333014322474492	473.26678279533223	0.7460256752324987	2493.9199063529604	899934.6915908365	8.201282956267565E7	6.911208732612536	0.005287304112908039	1.2478964441329206	12.139000546384493	5.358897110640445	2.247139479739892	
6	7	0	obj7-val4655	395.3921464579464	98.17201733439462	16.64995135756611	64.84431201910321	16.10021084284072	6.659980543026444	361	87	8	428	114	27	38080.0	0.29692752100840336	121.64522880000003	11307	242.18470399997918	5240.0	3509.6931999999997	0.1004970461186421	0.4649269967077378	0.33445654187151674	0.6941391905450975	0.11781549212388487	0.4902313832777671	0.9657913304811732	11.047557830810547	5.408775327567099	1.5154666120240778	2.067849010924062	139.56414002951146	0.8716080561545222	836.0340586105003	172018.02884559252	7132100.205156775	4.063254019636176	0.012205217573432625	1.099677208390897	5.910216656116505	3.382949540008572	0.9564044600410538	
7	8	0	obj8-val5014	955.8479414365727	150.43205266778028	15.419082244276309	156.75906239559794	24.670856637515968	6.167632897710524	927	124	7	988	172	28	66836.0	0.30453647734753725	218.97647360000002	20354	340.5335360000111	7472.0	4990.630233333334	0.11231592137406737	0.48248160248617744	0.376951724183288	0.7223736758239823	0.13733069712789334	0.5159284721720793	0.9745081197076929	10.90119457244873	4.820873306840834	1.3607378815319684	1.0621146161785016	238.641190617872	0.9175971383357686	872.2309425821509	238444.56369230393	2.0852616817983225E7	3.1906234531708164	0.03142433492619669	2.2008640540666695	6.222235785551796	3.663727738058995	0.6226157597485446	
8	9	0	obj9-val5372	929.7420156139106	74.69056068133428	20.0014194464159	152.47769056068134	12.249251951738822	8.00056777856636	911	62	10	948	87	32	22724.0	0.2480197148389368	60.63434240000001	5636	162.5804159999944	3302.0	2084.8204333333333	0.09978451150019788	0.4638255969203268	0.39644995929991134	0.7346200756348353	0.09675758625868869	0.45908737179012793	0.9560780836672098	8.988993644714355	3.806658699499205	1.4231802530222801	1.6502951401130237	69.12560887220506	0.8771617840227178	451.2171561981845	55478.00553789718	1749635.9271138625	3.6698673658788836	0.019045434093990746	1.3166898129695945	4.813964488172537	2.620980149217509	0.6473432174006463	
9	10	0	obj10-val5730	1106.4999771449468	126.07290761987475	19.408876902683183	181.4659962517713	20.67595684965946	7.763550761073273	1077	98	8	1136	154	34	92340.0	0.2369179120641109	235.36151680000003	21877	415.48678400004127	9050.0	6004.046166666666	0.07302678301241632	0.4179853900073032	0.250089718728837	0.6300358749444351	0.08734773334729273	0.4436946915790342	0.9655782219940248	11.738931655883789	4.879331512160536	1.113213604566457	1.3295254899939242	295.3356592960823	0.7969288820759821	1001.7846166253009	319654.4461203763	3.193754457737774E7	3.1395540724910593	0.03176716424688169	2.04782237179725	7.351009136988701	3.9056577085022295	0.8188005969741917	
