Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val4854	86.08843805396889	153.69962576324602	6.872562536931259	14.118503840850899	25.20673862517235	2.7490250147725037	68	140	0	99	166	19	17280.0	0.29380787037037037	54.62039680000001	5077	129.21100800000028	2706.0	1772.879	0.14712393208379188	0.527911819099897	0.5231538346261205	0.805767607322306	0.15640964545706432	0.5387923809840726	0.9674578047158976	7.893378257751465	3.196368192681245	1.3199040612965576	1.294857361302273	60.63904158774054	0.90074637345592	363.97532621282346	40145.30678206772	1346400.9385763335	3.299963276178204	0.027922774811235156	1.431325914292819	4.85352800465323	2.380737841765777	0.5020388392614445	
1	2	0	obj2-val5340	984.7932315859323	67.57398805573987	10.844990046449901	161.5060899800929	11.08213404114134	4.33799601857996	969	53	2	1002	82	21	20400.0	0.36936274509803924	81.06454400000001	7535	167.19078399999395	3436.0	2242.177833333333	0.1582921658017154	0.5409453691222713	0.56965081438594	0.8289650885957094	0.15902934079312928	0.5417838051472674	0.9736638307120065	8.293814659118652	3.6043451184396815	1.4110083068743287	1.1310697758570416	87.10020043483607	0.9307044483858378	457.63355717503805	63697.992038190045	2777845.309338533	3.2878347645105714	0.028983742937962395	1.795004162021132	4.489986221908406	2.727538611787842	0.48255173190525763	
2	3	0	obj3-val6311	365.9138893947672	140.27350816487586	13.448127238511503	60.00987786074182	23.004855339039644	5.379250895404602	322	122	3	418	165	23	89628.0	0.3675860222251975	354.44624640000006	32946	476.19433600007636	10720.0	7373.6611	0.09964910572182581	0.46361570117626255	0.3062021544878165	0.6740147707903426	0.13158320490721878	0.5086282137700722	0.9762217348316489	16.348102569580078	7.76964006094162	2.02784930032339	1.1637993296257763	410.52709951262426	0.8633930544921319	1596.6329807158354	587373.6918863973	6.170969646800094E7	4.340059676357749	0.015161358682560435	2.261973213537088	8.929761118789596	4.656396994862047	1.3826086055309863	
3	4	0	obj4-val6796	1265.8939201221062	162.82192826252862	15.136606461460188	207.60660290002542	26.702796235054695	6.054642584584076	1253	144	8	1277	183	22	15000.0	0.26206666666666667	42.29127040000001	3931	124.66886399999889	2658.0	1790.8602	0.09306653210089706	0.4531738633886405	0.30427999933490796	0.6726014546087241	0.1043950314637566	0.47086195733138253	0.94733131121024	7.404294013977051	3.14527512460846	1.36887649635362	1.2880967769953033	53.999219385793864	0.7831829956254148	341.20584383633883	34733.916943767676	1067688.8613415435	3.3518082068471577	0.026877899752151085	1.09654401297351	4.067414705088987	2.223766822211782	0.5729071705458408	
4	5	0	obj5-val7767	766.5321647379169	104.23655547991831	16.8927842069435	125.71127501701838	17.094795098706605	6.7571136827774	744	89	11	784	125	28	27306.0	0.2151908005566542	63.216358400000004	5876	188.12767999998894	4036.0	2627.3729333333335	0.059396721631385645	0.39017062299579625	0.21530334786246458	0.5993542570004542	0.06788178020232313	0.407929203249478	0.9374746316933338	8.884657859802246	3.746275059895357	1.1749558131664617	1.5957584008816887	99.97176583316035	0.6323421205293077	524.1115735785755	82698.20100707942	3659522.949996338	3.321631404478743	0.02541869353647575	0.7576254432758741	5.244913740067961	2.669779079112606	0.7588910715070343	
5	6	0	obj6-val8253	462.0754268424465	148.63460845760392	17.202507023989625	75.78037000216123	24.376075787047043	6.88100280959585	439	129	6	494	168	27	49280.0	0.28167613636363636	149.3373504	13881	272.8435199999844	5882.0	3913.7209666666663	0.10708257877914358	0.4748683927447424	0.36351664813439233	0.7136875188051636	0.124179047792527	0.4989033388727906	0.9697257431451597	9.685460090637207	4.274186368458939	1.1406085870682534	1.5347686543770518	163.8071138024761	0.9116658424253528	711.4852318474575	155222.60920021601	9825061.222625542	3.2611952456235733	0.02727957471259462	1.868532686298854	5.5344122299101555	3.323079998924083	0.6474935583506827	
6	7	0	obj7-val8738	1273.5812712275595	89.69135802469135	17.502506873685913	208.86732848131976	14.709382716049383	7.001002749474366	1245	67	8	1295	116	36	73950.0	0.25083164300202837	199.5575616	18549	357.35206400001397	7680.0	5116.139933333333	0.08590327391116033	0.44123531089535495	0.2905802762922597	0.6623517846043478	0.09869607146517914	0.46213297399976316	0.9675444291111782	12.460644721984863	5.7605043944302965	1.4801322889615036	1.4675249493364015	249.04829094757815	0.8012805903655232	1029.2109173603817	291173.66958978894	2.271103257406421E7	3.637949523066854	0.02083165273159325	0.9845571448879202	7.757927020164317	3.7499917591524934	1.0523937926770894	
7	8	0	obj8-val9223	1083.796089385475	140.16845724108293	14.200687580575849	177.7425586592179	22.987626987537602	5.68027503223034	1070	123	6	1097	157	24	18620.0	0.24994629430719656	50.06959360000001	4654	140.138655999998	2954.0	1914.1109666666666	0.09503282913414522	0.4563431755416246	0.34930419136586205	0.7042625565995974	0.10302121368929594	0.46878734900387165	0.9511841200179624	8.304644584655762	4.097100995329073	1.988399733713082	1.2028978310974443	60.57347129008985	0.8265927729354298	445.5327056598074	45957.064219664266	1343490.7283769134	4.319235686243291	0.015191333672338025	0.9520223546947936	4.315908018691637	2.4236468977001664	0.7472174770106694	
8	9	0	obj9-val10194	466.18435321456235	99.19070487993804	16.411773818745157	76.45423392718823	16.26727560030984	6.564709527498064	441	85	8	498	120	25	37584.0	0.34349723286504896	138.89094400000002	12910	237.3919679999811	5128.0	3426.9623	0.13978507649900845	0.5189839028216522	0.46835685130705257	0.7765908916289976	0.16308055111467024	0.5463458551830525	0.9753760655995702	9.57384204864502	4.442992522399855	1.3040308208742557	1.3669321639146998	158.04933040721	0.878782236167348	698.2707737927218	146501.57837394992	9146502.745403176	3.328169422779308	0.026864791489483696	1.8264204883267003	5.436815141690958	3.282494585800636	0.6336397191451275	
9	10	0	obj10-val10680	439.679802955665	106.48866995073891	15.983251231527094	72.10748768472907	17.464141871921182	6.393300492610837	424	94	9	450	121	23	11340.0	0.35802469135802467	43.67910400000001	4060	112.08153600000018	2308.0	1488.5944666666667	0.151634152108141	0.5332521503864516	0.5651649752623348	0.8267833965569	0.15324898027604023	0.5351384248607807	0.9657945612649879	6.203824520111084	2.838978589360238	1.302526034143586	1.1795354376543372	47.89510410113056	0.9119742992471952	301.62384324699144	28349.178110252335	839947.2096291269	3.2091562746993474	0.03060941176062501	1.4742437986359307	3.3334443181417437	2.206646660706695	0.35349488610718777	
