Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val2142	1103.0818960721042	150.76488260821185	9.462000667631022	180.9054309558251	24.725440747746745	3.7848002670524092	1085	131	2	1120	171	20	28044.0	0.32046070460704607	96.68574080000002	8987	205.8895359999873	4210.0	2713.0436	0.12241526282354848	0.4965300004988357	0.4574161955012196	0.7704962200358378	0.12113632864204578	0.4947947785030794	0.968507694372885	7.83297872543335	3.5961739677436118	1.2204443506580753	1.2086853858101143	108.20851396035378	0.8935132482775286	512.3096330207204	83200.77059120705	4287386.284655867	3.1545520338433386	0.03188563337175903	1.8585623831377112	4.582990594223165	2.9110801280733	0.44301495991918316	
1	2	0	obj2-val2570	862.1254047490556	81.82076362655154	15.495345385860766	141.38856637884513	13.418605234754454	6.198138154344306	825	66	4	889	103	32	71630.0	0.20695239424822	159.4825216	14824	328.44214400000703	6608.0	4221.1457	0.08613369598775247	0.44162947315344275	0.33043965313835605	0.6913490746189311	0.08118988487429687	0.43301307013135387	0.9649886795863082	11.59821891784668	4.9772347932458665	1.188082671365283	1.9672470755144031	185.9947739745163	0.8574570037212507	871.0955896723343	216582.8016301737	1.266692595897312E7	3.5035446980794664	0.019163453941206096	1.570049659870415	6.827454724048561	3.703852196354361	0.9347592435804007	
2	3	0	obj3-val2998	1092.3953017631704	182.82570713258403	11.017205561178288	179.15282948915996	29.98341596974378	4.406882224471316	1061	158	2	1125	210	24	79235.0	0.23692812519719822	201.96744320000002	18773	389.42521600003124	8176.0	5342.2392	0.07292846714490986	0.4177977282157536	0.2614265818190829	0.6394156301770063	0.07811652224674809	0.4274788861986938	0.9636726929387135	11.09569263458252	5.80339258667819	1.5582912877691515	1.2265230677047674	274.89157791151683	0.7347167371748656	1055.3375375328	312937.1909915515	2.7668946076700218E7	3.5589803647079528	0.023540650479809085	1.052390559897652	6.115649766235524	3.7520302301164836	1.0170853774180957	
3	4	0	obj4-val3427	1134.441016132023	164.29686630817727	11.533061375857594	186.04832664565177	26.944686074541075	4.613224550343038	1110	142	0	1159	193	26	70200.0	0.3841168091168091	290.10025600000006	26965	381.1819200000324	7976.0	5293.292933333334	0.1620681918332238	0.5452129872076847	0.5544666591689417	0.8215332502764827	0.17185086315342238	0.5559693211997581	0.9834990047049855	11.298654556274414	5.140894908761975	1.3167089573381574	1.080110488333955	303.9184060620896	0.9545333557084181	1017.6109857823501	327414.42819654197	3.3820790502575114E7	3.1627565226395946	0.032095074919017044	2.875817396740068	6.346885841500609	4.183819523569923	0.5063251187928055	
4	5	0	obj5-val4712	1158.6981812223496	190.2870719318368	15.783286908077994	190.02650172046535	31.207079796821237	6.3133147632311974	1132	157	4	1184	219	32	96831.0	0.3151366814346645	328.29257600000005	30515	437.149216000055	9346.0	6175.571333333333	0.12900358871408177	0.5052824651224921	0.4471442952761436	0.7646849887192774	0.14591011016454775	0.5264559928098185	0.9803253613086091	11.542956352233887	4.913572706575587	1.078687323306169	1.1547139791755494	369.84110232867175	0.8876584401596657	1123.8497171225977	414557.397570549	5.008412586800922E7	3.0467148676597917	0.03528380201606014	2.648318457580045	6.684736138717184	4.313161000863978	0.6087308535901196	
5	6	0	obj6-val5568	1006.8290991208969	95.38003064763288	16.942172755867407	165.1199722558271	15.642325026211793	6.776869102346963	986	73	9	1031	142	30	70840.0	0.1750282326369283	133.39340160000003	12399	310.27225599999747	6698.0	4468.2297	0.05786157670861719	0.38677984392765247	0.19490331263631874	0.5797931412897891	0.0673739853678696	0.4069094754656237	0.9510566152712744	12.675333976745605	6.372842043075926	2.129970186973176	1.0877742915840496	219.68591372266698	0.6072005225077689	1062.066280069696	255239.65608648193	1.7671530728097275E7	4.4193163419672175	0.014750926830369918	1.1016493769313478	8.250757457580987	3.7383211624089663	1.410579330708031	
6	7	0	obj7-val5997	1143.1214222282943	99.33721565680716	19.383427829769794	187.47191324544028	16.291303367716374	7.753371131907918	1112	70	5	1177	132	37	137214.0	0.42674945705248735	629.9688704000001	58556	619.187904000057	13288.0	9004.896733333331	0.16527848350007335	0.5487893824404908	0.5310788025853801	0.8098159428290418	0.18907023388486036	0.5739507507181812	0.98761154386371	14.2481689453125	6.2371336915790465	1.2272755209759312	1.036456333548268	651.0413812302829	0.9676326091738412	1650.2879493659332	885070.3407158287	1.5519829162722743E8	3.0771004185042967	0.03453088834293935	4.258524173185071	8.22837162134924	5.299726685688443	0.5462368003944469	
7	8	0	obj8-val6853	1268.0163831127913	124.89792060491493	19.07487922705314	207.9546868304978	20.48325897920605	7.629951690821257	1240	107	11	1287	145	31	39312.0	0.24221611721611722	102.44148480000001	9522	226.9327039999824	4860.0	3214.6298666666667	0.08933053190806496	0.4470268985349088	0.30868519577676345	0.6758317653321231	0.10155769577625129	0.4665568935342446	0.9602377871417074	10.156651496887207	4.119064683661336	1.4821422020246298	1.1041411783504147	120.69244076689725	0.8487812836418915	576.7691988906479	99345.40778975686	5333716.017126897	3.3485464118579955	0.027798650252932874	1.4008685420106273	5.376857377346557	2.956223625609761	0.6603074566070886	
8	9	0	obj9-val8138	1030.9031585996504	114.01138435209643	19.414412738569144	169.06811801034266	18.697867033743815	7.765765095427658	1007	88	8	1055	142	34	72765.0	0.3693946265374837	289.1750336	26879	376.4941440000286	7960.0	5186.9215	0.16200909083130927	0.5451467053978398	0.585530553729331	0.8365974195424168	0.17721451324989218	0.5616942946130232	0.9834746102720767	11.534244537353516	5.175951745619663	1.2635697167837638	1.2017052153870755	302.73517218100454	0.95520791824976	1025.9807674187036	330315.84179854253	3.355795676613241E7	3.1867576480181903	0.031072618355242866	2.4066265059790766	6.601888030416533	4.177878279548778	0.5676925925164688	
9	10	0	obj10-val8567	666.4353769676885	88.75466031483016	23.165907207953605	109.29540182270092	14.555764291632148	9.266362883181442	644	76	11	688	113	36	44460.0	0.21718398560503824	103.88311040000002	9656	241.2072639999797	4936.0	3133.2543666666666	0.08768421828868041	0.44426370131961407	0.34281508719464865	0.6998741863643478	0.0869703293911096	0.443054744747958	0.9598791026924954	10.769723892211914	4.850944969343409	1.582566495360553	1.582438901246812	120.64706105144717	0.8610496558693747	681.8757959803461	119106.17704361168	5329705.873488035	3.903698470429319	0.016810762706986754	1.3216671371591484	5.726411449391885	3.1702959933389465	0.8994190675806566	
