Nb	Obj	Type	Label	CX (pix)	CY (pix)	CZ (pix)	CX (unit)	CY (unit)	CZ (unit)	Xmin (pix)	Ymin (pix)	Zmin (pix)	Xmax (pix)	Ymax (pix)	Zmax (pix)	VolBounding (pix)	RatioVolbox	Vol (unit)	Vol (pix)	Surf (unit)	Surf (pix)	SurfCorr (pix)	Comp (pix)	Spher (pix)	CompCorr (pix)	SpherCorr (pix)	Comp (unit)	Spher (unit)	CompDiscrete	Feret (unit)	Ell_MajRad	Ell_Elon	Ell_Flatness	volEllipsoid (unit)	RatioVolEllipsoid	Moment1	Moment2	Moment3	Moment4	Moment5	DCMin (unit)	DCMax (unit)	DCMean (unit)	DCSD (unit)	
0	1	0	obj1-val4228	872.8468847352025	64.3991173416407	12.226998961578401	143.1468890965732	10.561455244029077	4.8907995846313606	841	44	0	904	84	29	78720.0	0.24466463414634146	207.20678400000003	19260	379.25459200002234	7818.0	5059.985833333334	0.08779664911479203	0.4444535019192503	0.3238299674981444	0.6867083772080826	0.08901593750775433	0.4465015185157082	0.9684770500488832	13.416854858398438	5.53982001648829	1.2377196960599182	1.844234802354729	252.06627076678706	0.8220329652582069	1052.4357718805763	315720.23669153504	2.3264794513406955E7	3.508235853174126	0.019957788571022796	1.2845657955019902	7.256115404437607	3.916200897181811	1.0338948688649736	
1	2	0	obj2-val4933	874.483928022147	162.02960627499232	17.882882190095355	143.41536419563212	26.57285542909874	7.153152876038142	845	137	8	910	188	38	106392.0	0.24445447026092187	279.80446720000003	26008	458.9651520000572	9924.0	6680.2628	0.0782719258573017	0.42776217109129266	0.2566171296098867	0.6354702364419401	0.09158461527359195	0.45075565908930815	0.9691135665054563	14.126823425292969	5.99313160522995	1.331938135019598	1.397537981299707	363.6790679107977	0.7693719322571234	1236.794796387401	452513.08776539203	4.842909564554604E7	3.38036934119354	0.025598434780701455	1.5912630671635946	9.089818703076206	4.194595029383499	1.1768575486799746	
2	3	0	obj3-val5637	822.0287208039109	195.45403313416622	22.000407387289517	134.8127102118414	32.054461434003265	8.800162954915807	792	175	12	856	215	41	79950.0	0.1842151344590369	158.4497152	14728	345.28297600000764	7332.0	4896.745800000001	0.06224042587022667	0.3963004697954808	0.20893790990755914	0.5933884407674944	0.06897787336913999	0.41011311139365186	0.9560311390822137	12.829763412475586	6.544494780022786	1.5458707821850275	2.0903779466438017	235.0421615000018	0.6741331605734012	1205.6595833135646	351408.37824418396	2.0228388839346226E7	4.136540620058185	0.01154216253409227	0.9696208556622933	7.933440473501546	3.8774867372734754	1.3634193890353097	
3	4	0	obj4-val6342	1022.75046636464	155.50475882285758	19.826874024441313	167.73107648380096	25.502780446948645	7.930749609776526	990	123	8	1058	187	35	125580.0	0.4183309444179009	565.1817856000001	52534	553.8240640000706	12386.0	8408.034966666666	0.16426312696637188	0.5476632804470812	0.525109391398507	0.8067703493484462	0.21267342305521753	0.5969041951198896	0.9870598316907037	12.3179349899292	5.803816520670141	1.1292898739524653	1.119631844461281	573.513309740633	0.9854728321049764	1508.9098942907303	745081.703567153	1.2043611867891309E8	3.055784430335643	0.03505636096128241	3.9462857386777688	6.687446789036706	5.01409796551632	0.4234882269027644	
4	5	0	obj5-val7047	982.6122438952489	175.13575394290768	20.811723087505527	161.14840799882083	28.72226364663686	8.32468923500221	954	135	10	1013	206	36	116640.0	0.17449417009602194	218.96571520000003	20353	442.166304000051	9616.0	6394.791566666667	0.05268971805905364	0.37489448442955264	0.17915546396347254	0.5637371895238027	0.06272601294436195	0.3973284185050044	0.9562813329033772	13.634242057800293	6.94313585727196	1.7546884384531758	1.4171927257869879	321.3117697459777	0.6814743056972663	1332.1665845004145	432906.2040017831	3.780271716301392E7	4.09942798799019	0.015989961185987656	1.277089331211717	7.987159069644217	4.060685321257208	1.3351733558134045	
5	6	0	obj6-val7751	691.6419944995815	179.76396030132727	21.95420303718761	113.42928709793138	29.481289489417673	8.781681214875045	673	160	14	711	198	32	28899.0	0.28938717602685216	89.97249920000002	8363	190.60342399998933	4082.0	2726.5932000000003	0.11629406889970645	0.4881120173097775	0.3902253917099969	0.7307550776680375	0.13221473161654257	0.5094406261308949	0.9662528752437396	8.218714714050293	3.794111642640183	1.268783582167243	1.39636235982745	101.7760687977498	0.8840241155196716	519.1042247044984	81475.26274179482	3792810.0421741745	3.3073743739868573	0.02711423788931544	1.3713817635565244	4.497443549472918	2.746536267582629	0.5713046234626581	
6	7	0	obj7-val8456	692.6412736799678	211.30390971382508	20.829101168883515	113.59316888351472	34.653841193067315	8.331640467553406	677	197	14	709	224	29	14784.0	0.33563311688311687	53.383180800000005	4962	124.6321280000002	2648.0	1741.3536	0.14997261047955202	0.5312972789569619	0.5273573326596527	0.8079199451061111	0.16648351520008392	0.5501198787527096	0.9677986904786728	6.1000261306762695	2.8678133304974573	1.1344034362900546	1.3365257596359077	57.441903780376165	0.929342122853478	338.2117929909766	36236.02061069134	1208168.1954669696	3.156726787058444	0.031229221537678202	1.417924952781033	3.356193714178597	2.317770730793746	0.3365875387942925	
7	8	0	obj8-val9161	920.124763705104	114.2933392638719	18.961896289706807	150.90046124763705	18.744107639274993	7.584758515882723	882	80	7	951	148	35	140070.0	0.19261083743842364	290.25087360000003	26979	486.83728000006965	10448.0	6928.548433333334	0.07217795579676402	0.4163595909330701	0.24750119383173247	0.6278546273173896	0.08257488216364883	0.4354614174819731	0.9677217303052682	14.385722160339355	7.38007322307616	2.0512557011465202	1.1088197009901386	360.8860248676462	0.8042729659771354	1448.8811447056182	488922.7413799177	4.7688084424556285E7	4.293636588796417	0.015678755788639663	1.5038373273367749	8.0501251706559	4.400436990740864	1.319881288649432	
8	9	0	obj9-val9865	1099.1608348680172	109.61510128913444	26.02670349907919	180.26237691835482	17.97687661141805	10.410681399631677	1083	94	18	1113	124	38	20181.0	0.3228779545116694	70.10173440000001	6516	152.38617599999614	3182.0	2037.6977000000002	0.14904382884877404	0.5301982319543189	0.5675384097723474	0.8279391509405579	0.15706274621406507	0.5395412621602858	0.9705745138497972	8.332646369934082	3.5513869529406423	1.3933403376473275	1.2442977444538628	77.66830693707178	0.9025783767476439	433.2401951194943	56026.43302463833	2208805.245724425	3.3501520003002034	0.027162591154644884	1.478553396760973	4.911722358819815	2.636499755773571	0.521802350464609	
9	10	0	obj10-val10570	712.9961206896552	181.30883620689656	23.32176724137931	116.93136379310346	29.734649137931036	9.328706896551724	701	168	16	730	194	34	15390.0	0.3014944769330734	49.91897600000001	4640	132.14464000000092	2628.0	1691.8595333333335	0.13415666447502123	0.5119226847087576	0.5028001816243444	0.795179439012423	0.12213357032625333	0.49614884961102723	0.9633620787158146	7.636879920959473	3.654680979262009	1.7320413724632255	1.1792632915005057	57.79758653051643	0.8636861674776574	390.588318319942	40256.067653797465	1223176.5776629006	3.789720240933891	0.020527279955458493	1.2836009900682037	4.35729138479961	2.4715468226970247	0.5864025675763846	
